province_code,forecast_year,forecast_month,rainfall_mm,n_runs,province,region_en,season,quarter
63,2026,2,26.521028087266668,6,ตาก,North,Cool/Dry,Q1
64,2026,2,44.867487338163336,6,สุโขทัย,North,Cool/Dry,Q1
65,2026,2,22.77390552225,6,พิษณุโลก,North,Cool/Dry,Q1
66,2026,2,7.378105021133334,6,พิจิตร,North,Cool/Dry,Q1
67,2026,2,19.344335722833332,6,เพชรบูรณ์,North,Cool/Dry,Q1
70,2026,2,22.057786247373333,6,ราชบุรี,Central,Cool/Dry,Q1
71,2026,2,41.0502474328,6,กาญจนบุรี,Central,Cool/Dry,Q1
72,2026,2,18.422467080733334,6,สุพรรณบุรี,Central,Cool/Dry,Q1
73,2026,2,22.2546990965,6,นครปฐม,Central,Cool/Dry,Q1
74,2026,2,26.148082068799997,6,สมุทรสาคร,Central,Cool/Dry,Q1
75,2026,2,16.8998647215,6,สมุทรสงคราม,Central,Cool/Dry,Q1
76,2026,2,25.567426350873333,6,เพชรบุรี,South,Cool/Dry,Q1
77,2026,2,55.31825203403334,6,ประจวบคีรีขันธ์,South,Cool/Dry,Q1
80,2026,2,83.91240203743332,6,นครศรีธรรมราช,South,Cool/Dry,Q1
81,2026,2,69.82886163490001,6,กระบี่,South,Cool/Dry,Q1
82,2026,2,67.77998908463333,6,พังงา,South,Cool/Dry,Q1
83,2026,2,80.23459283473333,6,ภูเก็ต,South,Cool/Dry,Q1
84,2026,2,49.9012343442,6,สุราษฎร์ธานี,South,Cool/Dry,Q1
85,2026,2,81.75339116373333,6,ระนอง,South,Cool/Dry,Q1
86,2026,2,88.39916649290001,6,ชุมพร,South,Cool/Dry,Q1
90,2026,2,44.48991576946667,6,สงขลา,South,Cool/Dry,Q1
91,2026,2,67.28838673426667,6,สตูล,South,Cool/Dry,Q1
92,2026,2,62.439804944799995,6,ตรัง,South,Cool/Dry,Q1
93,2026,2,81.2553944179,6,พัทลุง,South,Cool/Dry,Q1
94,2026,2,35.81659209599667,6,ปัตตานี,South,Cool/Dry,Q1
95,2026,2,45.23361663882333,6,ยะลา,South,Cool/Dry,Q1
96,2026,2,65.57401293808,6,นราธิวาส,South,Cool/Dry,Q1
10,2026,3,35.275324677949996,6,กรุงเทพมหานคร,Central,Hot,Q1
11,2026,3,36.00566072115,6,สมุทรปราการ,Central,Hot,Q1
12,2026,3,30.684193255100002,6,นนทบุรี,Central,Hot,Q1
13,2026,3,24.18438484315,6,ปทุมธานี,Central,Hot,Q1
14,2026,3,19.8306478827,6,พระนครศรีอยุธยา,Central,Hot,Q1
15,2026,3,13.809925179400002,6,อ่างทอง,Central,Hot,Q1
16,2026,3,22.590138610249998,6,ลพบุรี,Central,Hot,Q1
17,2026,3,13.91829251285,6,สิงห์บุรี,Central,Hot,Q1
18,2026,3,9.611840866055,6,ชัยนาท,Central,Hot,Q1
19,2026,3,26.2146934563,6,สระบุรี,Central,Hot,Q1
20,2026,3,45.2688492288,6,ชลบุรี,East,Hot,Q1
21,2026,3,34.52536053485,6,ระยอง,East,Hot,Q1
22,2026,3,53.6062157979,6,จันทบุรี,East,Hot,Q1
23,2026,3,71.89733392525,6,ตราด,East,Hot,Q1
24,2026,3,50.67553444515,6,ฉะเชิงเทรา,East,Hot,Q1
25,2026,3,30.61722553985,6,ปราจีนบุรี,East,Hot,Q1
26,2026,3,28.7092606133,6,นครนายก,East,Hot,Q1
27,2026,3,32.16102016775,6,สระแก้ว,East,Hot,Q1
30,2026,3,27.5257965214,6,นครราชสีมา,Northeast,Hot,Q1
31,2026,3,15.56588818515,6,บุรีรัมย์,Northeast,Hot,Q1
32,2026,3,18.7544421899,6,สุรินทร์,Northeast,Hot,Q1
33,2026,3,10.180080622915,6,ศรีสะเกษ,Northeast,Hot,Q1
34,2026,3,10.105650883085,6,อุบลราชธานี,Northeast,Hot,Q1
35,2026,3,14.058586514635001,6,ยโสธร,Northeast,Hot,Q1
36,2026,3,21.35090538375,6,ชัยภูมิ,Northeast,Hot,Q1
37,2026,3,11.39380710725,6,อำนาจเจริญ,Northeast,Hot,Q1
38,2026,3,41.9307986909,6,บึงกาฬ,Northeast,Hot,Q1
39,2026,3,25.807436042299997,6,หนองบัวลำภู,Northeast,Hot,Q1
40,2026,3,21.15419020125,6,ขอนแก่น,Northeast,Hot,Q1
41,2026,3,31.31033461125,6,อุดรธานี,Northeast,Hot,Q1
42,2026,3,24.205876437249998,6,เลย,Northeast,Hot,Q1
43,2026,3,55.2348866351,6,หนองคาย,Northeast,Hot,Q1
44,2026,3,14.33323131039,6,มหาสารคาม,Northeast,Hot,Q1
45,2026,3,17.097643635445,6,ร้อยเอ็ด,Northeast,Hot,Q1
46,2026,3,19.46314842907,6,กาฬสินธุ์,Northeast,Hot,Q1
47,2026,3,40.9085370411,6,สกลนคร,Northeast,Hot,Q1
48,2026,3,30.504570689484996,6,นครพนม,Northeast,Hot,Q1
49,2026,3,22.503430550069996,6,มุกดาหาร,Northeast,Hot,Q1
50,2026,3,38.39220257235,6,เชียงใหม่,North,Hot,Q1
51,2026,3,24.2607614894,6,ลำพูน,North,Hot,Q1
52,2026,3,27.313769989399997,6,ลำปาง,North,Hot,Q1
53,2026,3,20.975664832625,6,อุตรดิตถ์,North,Hot,Q1
54,2026,3,27.99553647075,6,แพร่,North,Hot,Q1
55,2026,3,33.44467518855,6,น่าน,North,Hot,Q1
56,2026,3,35.8025611013,6,พะเยา,North,Hot,Q1
57,2026,3,54.474018528100004,6,เชียงราย,North,Hot,Q1
58,2026,3,44.287473281245006,6,แม่ฮ่องสอน,North,Hot,Q1
60,2026,3,19.302184425750003,6,นครสวรรค์,Central,Hot,Q1
61,2026,3,22.00957328875,6,อุทัยธานี,Central,Hot,Q1
62,2026,3,17.686182873855,6,กำแพงเพชร,North,Hot,Q1
63,2026,3,21.2910536584,6,ตาก,North,Hot,Q1
64,2026,3,9.312131130925001,6,สุโขทัย,North,Hot,Q1
65,2026,3,12.99586886217,6,พิษณุโลก,North,Hot,Q1
66,2026,3,14.52507397862,6,พิจิตร,North,Hot,Q1
67,2026,3,20.76152513165,6,เพชรบูรณ์,North,Hot,Q1
70,2026,3,23.725902586100002,6,ราชบุรี,Central,Hot,Q1
71,2026,3,34.208496378300005,6,กาญจนบุรี,Central,Hot,Q1
72,2026,3,8.35803882531,6,สุพรรณบุรี,Central,Hot,Q1
73,2026,3,17.91559530755,6,นครปฐม,Central,Hot,Q1
74,2026,3,28.10382434245,6,สมุทรสาคร,Central,Hot,Q1
75,2026,3,20.6682898466,6,สมุทรสงคราม,Central,Hot,Q1
76,2026,3,25.7490190729,6,เพชรบุรี,South,Hot,Q1
77,2026,3,70.03762847905,6,ประจวบคีรีขันธ์,South,Hot,Q1
80,2026,3,188.78812293500002,6,นครศรีธรรมราช,South,Hot,Q1
81,2026,3,159.10501967550002,6,กระบี่,South,Hot,Q1
82,2026,3,196.73927822250002,6,พังงา,South,Hot,Q1
83,2026,3,155.833857558,6,ภูเก็ต,South,Hot,Q1
84,2026,3,133.5736560995,6,สุราษฎร์ธานี,South,Hot,Q1
85,2026,3,114.90472847035001,6,ระนอง,South,Hot,Q1
86,2026,3,132.9354305628,6,ชุมพร,South,Hot,Q1
90,2026,3,156.7234857085,6,สงขลา,South,Hot,Q1
91,2026,3,204.41985475650003,6,สตูล,South,Hot,Q1
92,2026,3,195.42796370550002,6,ตรัง,South,Hot,Q1
93,2026,3,214.88433656849998,6,พัทลุง,South,Hot,Q1
94,2026,3,159.814313247,6,ปัตตานี,South,Hot,Q1
95,2026,3,185.440596346,6,ยะลา,South,Hot,Q1
96,2026,3,226.0618422725,6,นราธิวาส,South,Hot,Q1
10,2026,4,117.85978109873334,6,กรุงเทพมหานคร,Central,Hot,Q2
11,2026,4,109.1294959722,6,สมุทรปราการ,Central,Hot,Q2
12,2026,4,118.43318314166667,6,นนทบุรี,Central,Hot,Q2
13,2026,4,124.5339695272,6,ปทุมธานี,Central,Hot,Q2
14,2026,4,100.21182161726666,6,พระนครศรีอยุธยา,Central,Hot,Q2
15,2026,4,85.11927264906666,6,อ่างทอง,Central,Hot,Q2
16,2026,4,94.8603322936,6,ลพบุรี,Central,Hot,Q2
17,2026,4,80.79687796820001,6,สิงห์บุรี,Central,Hot,Q2
18,2026,4,76.99848770133333,6,ชัยนาท,Central,Hot,Q2
19,2026,4,119.07930176820001,6,สระบุรี,Central,Hot,Q2
20,2026,4,77.644006395,6,ชลบุรี,East,Hot,Q2
21,2026,4,101.59765868506666,6,ระยอง,East,Hot,Q2
22,2026,4,134.73685476286667,6,จันทบุรี,East,Hot,Q2
23,2026,4,165.521235703,6,ตราด,East,Hot,Q2
24,2026,4,102.6802967396,6,ฉะเชิงเทรา,East,Hot,Q2
25,2026,4,130.73499563973334,6,ปราจีนบุรี,East,Hot,Q2
26,2026,4,136.1407308506,6,นครนายก,East,Hot,Q2
27,2026,4,122.04053154680001,6,สระแก้ว,East,Hot,Q2
30,2026,4,125.91120063446665,6,นครราชสีมา,Northeast,Hot,Q2
31,2026,4,113.622673862,6,บุรีรัมย์,Northeast,Hot,Q2
32,2026,4,116.38084076606667,6,สุรินทร์,Northeast,Hot,Q2
33,2026,4,117.55014915426666,6,ศรีสะเกษ,Northeast,Hot,Q2
34,2026,4,129.67160120793332,6,อุบลราชธานี,Northeast,Hot,Q2
35,2026,4,127.0769164546,6,ยโสธร,Northeast,Hot,Q2
36,2026,4,111.81879124946666,6,ชัยภูมิ,Northeast,Hot,Q2
37,2026,4,131.86189872346668,6,อำนาจเจริญ,Northeast,Hot,Q2
38,2026,4,198.30624031233333,6,บึงกาฬ,Northeast,Hot,Q2
39,2026,4,130.09886081033332,6,หนองบัวลำภู,Northeast,Hot,Q2
40,2026,4,145.14958240233332,6,ขอนแก่น,Northeast,Hot,Q2
41,2026,4,122.8635549916,6,อุดรธานี,Northeast,Hot,Q2
42,2026,4,134.84437397500002,6,เลย,Northeast,Hot,Q2
43,2026,4,125.408783724,6,หนองคาย,Northeast,Hot,Q2
44,2026,4,146.07613429533333,6,มหาสารคาม,Northeast,Hot,Q2
45,2026,4,124.59639352639999,6,ร้อยเอ็ด,Northeast,Hot,Q2
46,2026,4,162.662338129,6,กาฬสินธุ์,Northeast,Hot,Q2
47,2026,4,246.38140455333334,6,สกลนคร,Northeast,Hot,Q2
48,2026,4,230.756740314,6,นครพนม,Northeast,Hot,Q2
49,2026,4,179.08498888933332,6,มุกดาหาร,Northeast,Hot,Q2
50,2026,4,84.57809257806666,6,เชียงใหม่,North,Hot,Q2
51,2026,4,56.96257487813333,6,ลำพูน,North,Hot,Q2
52,2026,4,67.76952919406666,6,ลำปาง,North,Hot,Q2
53,2026,4,84.4918318228,6,อุตรดิตถ์,North,Hot,Q2
54,2026,4,77.17883014256667,6,แพร่,North,Hot,Q2
55,2026,4,151.442735227,6,น่าน,North,Hot,Q2
56,2026,4,123.07042430453335,6,พะเยา,North,Hot,Q2
57,2026,4,123.93552051733332,6,เชียงราย,North,Hot,Q2
58,2026,4,102.09531786033334,6,แม่ฮ่องสอน,North,Hot,Q2
60,2026,4,88.6127811562,6,นครสวรรค์,Central,Hot,Q2
61,2026,4,90.83519013306666,6,อุทัยธานี,Central,Hot,Q2
62,2026,4,75.48843715766667,6,กำแพงเพชร,North,Hot,Q2
63,2026,4,100.14956594406665,6,ตาก,North,Hot,Q2
64,2026,4,51.22125720026667,6,สุโขทัย,North,Hot,Q2
65,2026,4,67.7161553124,6,พิษณุโลก,North,Hot,Q2
66,2026,4,56.56431048636667,6,พิจิตร,North,Hot,Q2
67,2026,4,87.5471680184,6,เพชรบูรณ์,North,Hot,Q2
70,2026,4,63.495634782066666,6,ราชบุรี,Central,Hot,Q2
71,2026,4,87.24493833813334,6,กาญจนบุรี,Central,Hot,Q2
72,2026,4,77.76838371913334,6,สุพรรณบุรี,Central,Hot,Q2
73,2026,4,95.13372082299999,6,นครปฐม,Central,Hot,Q2
74,2026,4,96.60776863266666,6,สมุทรสาคร,Central,Hot,Q2
75,2026,4,55.09830919913333,6,สมุทรสงคราม,Central,Hot,Q2
76,2026,4,43.03027768364,6,เพชรบุรี,South,Hot,Q2
77,2026,4,62.36702238993333,6,ประจวบคีรีขันธ์,South,Hot,Q2
80,2026,4,159.28797632533335,6,นครศรีธรรมราช,South,Hot,Q2
81,2026,4,196.06177149766665,6,กระบี่,South,Hot,Q2
82,2026,4,268.2738860316667,6,พังงา,South,Hot,Q2
83,2026,4,245.14790358033335,6,ภูเก็ต,South,Hot,Q2
84,2026,4,186.68346539433333,6,สุราษฎร์ธานี,South,Hot,Q2
85,2026,4,221.25480029000002,6,ระนอง,South,Hot,Q2
86,2026,4,129.55308336033332,6,ชุมพร,South,Hot,Q2
90,2026,4,201.24114430299997,6,สงขลา,South,Hot,Q2
91,2026,4,249.318486434,6,สตูล,South,Hot,Q2
92,2026,4,205.27236763633334,6,ตรัง,South,Hot,Q2
93,2026,4,169.61965666133332,6,พัทลุง,South,Hot,Q2
94,2026,4,241.772531459,6,ปัตตานี,South,Hot,Q2
95,2026,4,251.69787403633333,6,ยะลา,South,Hot,Q2
96,2026,4,200.66842704266665,6,นราธิวาส,South,Hot,Q2
10,2026,5,128.07407811416667,6,กรุงเทพมหานคร,Central,Hot,Q2
11,2026,5,119.84910635199999,6,สมุทรปราการ,Central,Hot,Q2
12,2026,5,126.00665410816667,6,นนทบุรี,Central,Hot,Q2
13,2026,5,129.765088097,6,ปทุมธานี,Central,Hot,Q2
14,2026,5,152.89064248983334,6,พระนครศรีอยุธยา,Central,Hot,Q2
15,2026,5,156.97767046066667,6,อ่างทอง,Central,Hot,Q2
16,2026,5,170.71397255616668,6,ลพบุรี,Central,Hot,Q2
17,2026,5,176.331981212,6,สิงห์บุรี,Central,Hot,Q2
18,2026,5,197.11730874166668,6,ชัยนาท,Central,Hot,Q2
19,2026,5,170.53591957933335,6,สระบุรี,Central,Hot,Q2
20,2026,5,153.4302593935,6,ชลบุรี,East,Hot,Q2
21,2026,5,203.685959085,6,ระยอง,East,Hot,Q2
22,2026,5,362.63763343716664,6,จันทบุรี,East,Hot,Q2
23,2026,5,439.79867071766665,6,ตราด,East,Hot,Q2
24,2026,5,158.74505828433334,6,ฉะเชิงเทรา,East,Hot,Q2
25,2026,5,175.62175954866666,6,ปราจีนบุรี,East,Hot,Q2
26,2026,5,177.30049580750003,6,นครนายก,East,Hot,Q2
27,2026,5,164.28934816366666,6,สระแก้ว,East,Hot,Q2
30,2026,5,179.26761116933335,6,นครราชสีมา,Northeast,Hot,Q2
31,2026,5,205.183028756,6,บุรีรัมย์,Northeast,Hot,Q2
32,2026,5,226.78374420883333,6,สุรินทร์,Northeast,Hot,Q2
33,2026,5,306.76544312899995,6,ศรีสะเกษ,Northeast,Hot,Q2
34,2026,5,289.9904014411667,6,อุบลราชธานี,Northeast,Hot,Q2
35,2026,5,265.93301556883335,6,ยโสธร,Northeast,Hot,Q2
36,2026,5,199.6222763425,6,ชัยภูมิ,Northeast,Hot,Q2
37,2026,5,273.69082977600004,6,อำนาจเจริญ,Northeast,Hot,Q2
38,2026,5,265.43454809016663,6,บึงกาฬ,Northeast,Hot,Q2
39,2026,5,251.0975208925,6,หนองบัวลำภู,Northeast,Hot,Q2
40,2026,5,256.0995230958334,6,ขอนแก่น,Northeast,Hot,Q2
41,2026,5,250.52582087466666,6,อุดรธานี,Northeast,Hot,Q2
42,2026,5,249.23227255733332,6,เลย,Northeast,Hot,Q2
43,2026,5,277.018244927,6,หนองคาย,Northeast,Hot,Q2
44,2026,5,292.4079930898333,6,มหาสารคาม,Northeast,Hot,Q2
45,2026,5,249.7441953435,6,ร้อยเอ็ด,Northeast,Hot,Q2
46,2026,5,254.034019911,6,กาฬสินธุ์,Northeast,Hot,Q2
47,2026,5,265.2688335556667,6,สกลนคร,Northeast,Hot,Q2
48,2026,5,257.1419900171667,6,นครพนม,Northeast,Hot,Q2
49,2026,5,239.92028724616662,6,มุกดาหาร,Northeast,Hot,Q2
50,2026,5,247.47217913766667,6,เชียงใหม่,North,Hot,Q2
51,2026,5,253.520004301,6,ลำพูน,North,Hot,Q2
52,2026,5,274.5505262105,6,ลำปาง,North,Hot,Q2
53,2026,5,361.7642063101666,6,อุตรดิตถ์,North,Hot,Q2
54,2026,5,338.2137182091667,6,แพร่,North,Hot,Q2
55,2026,5,260.6473677201667,6,น่าน,North,Hot,Q2
56,2026,5,253.40511947466666,6,พะเยา,North,Hot,Q2
57,2026,5,360.2566830391666,6,เชียงราย,North,Hot,Q2
58,2026,5,259.7768470043333,6,แม่ฮ่องสอน,North,Hot,Q2
60,2026,5,178.38984721199998,6,นครสวรรค์,Central,Hot,Q2
61,2026,5,186.18902580366668,6,อุทัยธานี,Central,Hot,Q2
62,2026,5,202.3428257603333,6,กำแพงเพชร,North,Hot,Q2
63,2026,5,248.74017651999998,6,ตาก,North,Hot,Q2
64,2026,5,291.19631016066666,6,สุโขทัย,North,Hot,Q2
65,2026,5,216.89173809866668,6,พิษณุโลก,North,Hot,Q2
66,2026,5,159.12440315516665,6,พิจิตร,North,Hot,Q2
67,2026,5,159.47342806216668,6,เพชรบูรณ์,North,Hot,Q2
70,2026,5,141.0040966425,6,ราชบุรี,Central,Hot,Q2
71,2026,5,134.494504643,6,กาญจนบุรี,Central,Hot,Q2
72,2026,5,137.3862192165,6,สุพรรณบุรี,Central,Hot,Q2
73,2026,5,93.18588316075,6,นครปฐม,Central,Hot,Q2
74,2026,5,131.04456668783334,6,สมุทรสาคร,Central,Hot,Q2
75,2026,5,159.3717053071,6,สมุทรสงคราม,Central,Hot,Q2
76,2026,5,143.3044560452,6,เพชรบุรี,South,Hot,Q2
77,2026,5,129.29027601366667,6,ประจวบคีรีขันธ์,South,Hot,Q2
80,2026,5,143.26548335333334,6,นครศรีธรรมราช,South,Hot,Q2
81,2026,5,270.476202664,6,กระบี่,South,Hot,Q2
82,2026,5,454.1156675405,6,พังงา,South,Hot,Q2
83,2026,5,314.93754117333333,6,ภูเก็ต,South,Hot,Q2
84,2026,5,216.49407436816668,6,สุราษฎร์ธานี,South,Hot,Q2
85,2026,5,473.55432864383334,6,ระนอง,South,Hot,Q2
86,2026,5,279.38589867266666,6,ชุมพร,South,Hot,Q2
90,2026,5,77.83411418749999,6,สงขลา,South,Hot,Q2
91,2026,5,124.93732234933334,6,สตูล,South,Hot,Q2
92,2026,5,211.77529171133335,6,ตรัง,South,Hot,Q2
93,2026,5,90.80879565691667,6,พัทลุง,South,Hot,Q2
94,2026,5,87.10149264208333,6,ปัตตานี,South,Hot,Q2
95,2026,5,67.807192696,6,ยะลา,South,Hot,Q2
96,2026,5,93.66654290778332,6,นราธิวาส,South,Hot,Q2
10,2026,6,115.833040446,5,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q2
11,2026,6,101.341524795,5,สมุทรปราการ,Central,Rainy/Monsoon,Q2
12,2026,6,113.47480283,5,นนทบุรี,Central,Rainy/Monsoon,Q2
13,2026,6,100.658107267,5,ปทุมธานี,Central,Rainy/Monsoon,Q2
14,2026,6,98.0255774485,5,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q2
15,2026,6,84.1341894725,5,อ่างทอง,Central,Rainy/Monsoon,Q2
16,2026,6,101.429267452,5,ลพบุรี,Central,Rainy/Monsoon,Q2
17,2026,6,95.2338760662,5,สิงห์บุรี,Central,Rainy/Monsoon,Q2
18,2026,6,90.0235391177,5,ชัยนาท,Central,Rainy/Monsoon,Q2
19,2026,6,115.59556202000002,5,สระบุรี,Central,Rainy/Monsoon,Q2
20,2026,6,110.53990674100001,5,ชลบุรี,East,Rainy/Monsoon,Q2
21,2026,6,117.55991469800001,5,ระยอง,East,Rainy/Monsoon,Q2
22,2026,6,213.09093169500002,5,จันทบุรี,East,Rainy/Monsoon,Q2
23,2026,6,358.99167171,5,ตราด,East,Rainy/Monsoon,Q2
24,2026,6,144.69174119,5,ฉะเชิงเทรา,East,Rainy/Monsoon,Q2
25,2026,6,197.141959939,5,ปราจีนบุรี,East,Rainy/Monsoon,Q2
26,2026,6,181.307611666,5,นครนายก,East,Rainy/Monsoon,Q2
27,2026,6,118.55712457199999,5,สระแก้ว,East,Rainy/Monsoon,Q2
30,2026,6,94.2862905024,5,นครราชสีมา,Northeast,Rainy/Monsoon,Q2
31,2026,6,108.22014855299999,5,บุรีรัมย์,Northeast,Rainy/Monsoon,Q2
32,2026,6,141.448303575,5,สุรินทร์,Northeast,Rainy/Monsoon,Q2
33,2026,6,102.96895723999998,5,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q2
34,2026,6,108.741344859,5,อุบลราชธานี,Northeast,Rainy/Monsoon,Q2
35,2026,6,97.7818924167,5,ยโสธร,Northeast,Rainy/Monsoon,Q2
36,2026,6,121.03069548900001,5,ชัยภูมิ,Northeast,Rainy/Monsoon,Q2
37,2026,6,119.77180920200001,5,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q2
38,2026,6,251.30395214599997,5,บึงกาฬ,Northeast,Rainy/Monsoon,Q2
39,2026,6,127.700020163,5,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q2
40,2026,6,95.4576923231,5,ขอนแก่น,Northeast,Rainy/Monsoon,Q2
41,2026,6,149.497717405,5,อุดรธานี,Northeast,Rainy/Monsoon,Q2
42,2026,6,122.93137695499999,5,เลย,Northeast,Rainy/Monsoon,Q2
43,2026,6,187.667168078,5,หนองคาย,Northeast,Rainy/Monsoon,Q2
44,2026,6,69.8091844851,5,มหาสารคาม,Northeast,Rainy/Monsoon,Q2
45,2026,6,74.4876624991,5,ร้อยเอ็ด,Northeast,Rainy/Monsoon,Q2
46,2026,6,112.13210237799998,5,กาฬสินธุ์,Northeast,Rainy/Monsoon,Q2
47,2026,6,235.850317313,5,สกลนคร,Northeast,Rainy/Monsoon,Q2
48,2026,6,307.385500712,5,นครพนม,Northeast,Rainy/Monsoon,Q2
49,2026,6,201.049327166,5,มุกดาหาร,Northeast,Rainy/Monsoon,Q2
50,2026,6,117.100749719,5,เชียงใหม่,North,Rainy/Monsoon,Q2
51,2026,6,86.2514263141,5,ลำพูน,North,Rainy/Monsoon,Q2
52,2026,6,87.1458843718,5,ลำปาง,North,Rainy/Monsoon,Q2
53,2026,6,129.883191272,5,อุตรดิตถ์,North,Rainy/Monsoon,Q2
54,2026,6,108.109465366,5,แพร่,North,Rainy/Monsoon,Q2
55,2026,6,77.2739784949,5,น่าน,North,Rainy/Monsoon,Q2
56,2026,6,57.772997387,5,พะเยา,North,Rainy/Monsoon,Q2
57,2026,6,89.6174609637,5,เชียงราย,North,Rainy/Monsoon,Q2
58,2026,6,219.25073282399998,5,แม่ฮ่องสอน,North,Rainy/Monsoon,Q2
60,2026,6,110.38772917000001,5,นครสวรรค์,Central,Rainy/Monsoon,Q2
61,2026,6,144.899810775,5,อุทัยธานี,Central,Rainy/Monsoon,Q2
62,2026,6,164.950141536,5,กำแพงเพชร,North,Rainy/Monsoon,Q2
63,2026,6,187.442735943,5,ตาก,North,Rainy/Monsoon,Q2
64,2026,6,183.200753598,5,สุโขทัย,North,Rainy/Monsoon,Q2
65,2026,6,119.67356898099999,5,พิษณุโลก,North,Rainy/Monsoon,Q2
66,2026,6,105.884095871,5,พิจิตร,North,Rainy/Monsoon,Q2
67,2026,6,82.430330299,5,เพชรบูรณ์,North,Rainy/Monsoon,Q2
70,2026,6,33.0667705787,5,ราชบุรี,Central,Rainy/Monsoon,Q2
71,2026,6,208.30184407400003,5,กาญจนบุรี,Central,Rainy/Monsoon,Q2
72,2026,6,74.3770085858,5,สุพรรณบุรี,Central,Rainy/Monsoon,Q2
73,2026,6,67.5699329749,5,นครปฐม,Central,Rainy/Monsoon,Q2
74,2026,6,81.5421299493,5,สมุทรสาคร,Central,Rainy/Monsoon,Q2
75,2026,6,29.1939420396,5,สมุทรสงคราม,Central,Rainy/Monsoon,Q2
76,2026,6,30.4059556291,5,เพชรบุรี,South,Rainy/Monsoon,Q2
77,2026,6,73.2780533041,5,ประจวบคีรีขันธ์,South,Rainy/Monsoon,Q2
80,2026,6,129.137467401,5,นครศรีธรรมราช,South,Rainy/Monsoon,Q2
81,2026,6,271.992919748,5,กระบี่,South,Rainy/Monsoon,Q2
82,2026,6,342.812866347,5,พังงา,South,Rainy/Monsoon,Q2
83,2026,6,221.55909546000004,5,ภูเก็ต,South,Rainy/Monsoon,Q2
84,2026,6,250.23810154899996,5,สุราษฎร์ธานี,South,Rainy/Monsoon,Q2
85,2026,6,551.333061552,5,ระนอง,South,Rainy/Monsoon,Q2
86,2026,6,364.419735173,5,ชุมพร,South,Rainy/Monsoon,Q2
90,2026,6,72.5290399452,5,สงขลา,South,Rainy/Monsoon,Q2
91,2026,6,98.0722212924,5,สตูล,South,Rainy/Monsoon,Q2
92,2026,6,231.07784735599998,5,ตรัง,South,Rainy/Monsoon,Q2
93,2026,6,98.7554913296,5,พัทลุง,South,Rainy/Monsoon,Q2
94,2026,6,67.9424424892,5,ปัตตานี,South,Rainy/Monsoon,Q2
95,2026,6,63.7510090235,5,ยะลา,South,Rainy/Monsoon,Q2
96,2026,6,99.8535890069,5,นราธิวาส,South,Rainy/Monsoon,Q2
10,2026,7,215.626607955,4,กรุงเทพมหานคร,Central,Rainy/Monsoon,Q3
11,2026,7,190.282986012,4,สมุทรปราการ,Central,Rainy/Monsoon,Q3
12,2026,7,226.717936074,4,นนทบุรี,Central,Rainy/Monsoon,Q3
13,2026,7,245.480142046,4,ปทุมธานี,Central,Rainy/Monsoon,Q3
14,2026,7,219.72068076,4,พระนครศรีอยุธยา,Central,Rainy/Monsoon,Q3
15,2026,7,168.356583612,4,อ่างทอง,Central,Rainy/Monsoon,Q3
16,2026,7,107.526834924,4,ลพบุรี,Central,Rainy/Monsoon,Q3
17,2026,7,135.146051797,4,สิงห์บุรี,Central,Rainy/Monsoon,Q3
18,2026,7,114.63685509,4,ชัยนาท,Central,Rainy/Monsoon,Q3
19,2026,7,179.968443411,4,สระบุรี,Central,Rainy/Monsoon,Q3
20,2026,7,176.696433092,4,ชลบุรี,East,Rainy/Monsoon,Q3
21,2026,7,244.073628258,4,ระยอง,East,Rainy/Monsoon,Q3
22,2026,7,459.795585258,4,จันทบุรี,East,Rainy/Monsoon,Q3
23,2026,7,596.731146336,4,ตราด,East,Rainy/Monsoon,Q3
24,2026,7,272.649786765,4,ฉะเชิงเทรา,East,Rainy/Monsoon,Q3
25,2026,7,346.874370004,4,ปราจีนบุรี,East,Rainy/Monsoon,Q3
26,2026,7,270.84082589,4,นครนายก,East,Rainy/Monsoon,Q3
27,2026,7,278.558238541,4,สระแก้ว,East,Rainy/Monsoon,Q3
30,2026,7,112.84777487,4,นครราชสีมา,Northeast,Rainy/Monsoon,Q3
31,2026,7,126.982033051,4,บุรีรัมย์,Northeast,Rainy/Monsoon,Q3
32,2026,7,118.044145677,4,สุรินทร์,Northeast,Rainy/Monsoon,Q3
33,2026,7,181.970713583,4,ศรีสะเกษ,Northeast,Rainy/Monsoon,Q3
34,2026,7,191.010450218,4,อุบลราชธานี,Northeast,Rainy/Monsoon,Q3
35,2026,7,148.27648732,4,ยโสธร,Northeast,Rainy/Monsoon,Q3
36,2026,7,97.1078909929,4,ชัยภูมิ,Northeast,Rainy/Monsoon,Q3
37,2026,7,189.019615555,4,อำนาจเจริญ,Northeast,Rainy/Monsoon,Q3
38,2026,7,283.397772045,4,บึงกาฬ,Northeast,Rainy/Monsoon,Q3
39,2026,7,124.94479742,4,หนองบัวลำภู,Northeast,Rainy/Monsoon,Q3
40,2026,7,98.0378345949,4,ขอนแก่น,Northeast,Rainy/Monsoon,Q3
41,2026,7,152.159573729,4,อุดรธานี,Northeast,Rainy/Monsoon,Q3
