province_code,province,region_en,forecast_year,forecast_month,season,quarter,n_tambon,n_flood,n_flash,share_flood,share_flash,share_atrisk
81,กระบี่,South,2024,4,Hot,Q2,52,0,0,0.0,0.0,0.0
82,พังงา,South,2024,4,Hot,Q2,48,0,0,0.0,0.0,0.0
83,ภูเก็ต,South,2024,4,Hot,Q2,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2024,4,Hot,Q2,131,0,0,0.0,0.0,0.0
85,ระนอง,South,2024,4,Hot,Q2,30,0,0,0.0,0.0,0.0
86,ชุมพร,South,2024,4,Hot,Q2,71,0,0,0.0,0.0,0.0
90,สงขลา,South,2024,4,Hot,Q2,127,0,0,0.0,0.0,0.0
91,สตูล,South,2024,4,Hot,Q2,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2024,4,Hot,Q2,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2024,4,Hot,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2024,4,Hot,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2024,4,Hot,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2024,4,Hot,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2024,5,Hot,Q2,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2024,5,Hot,Q2,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2024,5,Hot,Q2,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2024,5,Hot,Q2,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2024,5,Hot,Q2,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2024,5,Hot,Q2,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2024,5,Hot,Q2,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2024,5,Hot,Q2,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2024,5,Hot,Q2,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2024,5,Hot,Q2,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2024,5,Hot,Q2,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2024,5,Hot,Q2,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2024,5,Hot,Q2,76,0,0,0.0,0.0,0.0
23,ตราด,East,2024,5,Hot,Q2,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2024,5,Hot,Q2,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2024,5,Hot,Q2,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2024,5,Hot,Q2,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2024,5,Hot,Q2,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2024,5,Hot,Q2,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2024,5,Hot,Q2,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2024,5,Hot,Q2,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2024,5,Hot,Q2,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2024,5,Hot,Q2,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2024,5,Hot,Q2,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2024,5,Hot,Q2,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2024,5,Hot,Q2,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2024,5,Hot,Q2,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2024,5,Hot,Q2,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2024,5,Hot,Q2,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2024,5,Hot,Q2,155,0,0,0.0,0.0,0.0
42,เลย,Northeast,2024,5,Hot,Q2,90,0,0,0.0,0.0,0.0
43,หนองคาย,Northeast,2024,5,Hot,Q2,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2024,5,Hot,Q2,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2024,5,Hot,Q2,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2024,5,Hot,Q2,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2024,5,Hot,Q2,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2024,5,Hot,Q2,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2024,5,Hot,Q2,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2024,5,Hot,Q2,204,0,0,0.0,0.0,0.0
51,ลำพูน,North,2024,5,Hot,Q2,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2024,5,Hot,Q2,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2024,5,Hot,Q2,67,0,0,0.0,0.0,0.0
54,แพร่,North,2024,5,Hot,Q2,78,0,0,0.0,0.0,0.0
55,น่าน,North,2024,5,Hot,Q2,99,0,0,0.0,0.0,0.0
56,พะเยา,North,2024,5,Hot,Q2,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2024,5,Hot,Q2,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2024,5,Hot,Q2,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2024,5,Hot,Q2,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2024,5,Hot,Q2,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2024,5,Hot,Q2,78,0,0,0.0,0.0,0.0
63,ตาก,North,2024,5,Hot,Q2,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2024,5,Hot,Q2,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2024,5,Hot,Q2,93,0,0,0.0,0.0,0.0
66,พิจิตร,North,2024,5,Hot,Q2,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2024,5,Hot,Q2,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2024,5,Hot,Q2,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2024,5,Hot,Q2,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2024,5,Hot,Q2,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2024,5,Hot,Q2,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2024,5,Hot,Q2,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2024,5,Hot,Q2,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2024,5,Hot,Q2,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2024,5,Hot,Q2,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2024,5,Hot,Q2,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2024,5,Hot,Q2,52,0,0,0.0,0.0,0.0
82,พังงา,South,2024,5,Hot,Q2,48,0,0,0.0,0.0,0.0
83,ภูเก็ต,South,2024,5,Hot,Q2,17,0,0,0.0,0.0,0.0
84,สุราษฎร์ธานี,South,2024,5,Hot,Q2,131,0,0,0.0,0.0,0.0
85,ระนอง,South,2024,5,Hot,Q2,30,0,0,0.0,0.0,0.0
86,ชุมพร,South,2024,5,Hot,Q2,71,0,0,0.0,0.0,0.0
90,สงขลา,South,2024,5,Hot,Q2,127,0,0,0.0,0.0,0.0
91,สตูล,South,2024,5,Hot,Q2,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2024,5,Hot,Q2,87,0,0,0.0,0.0,0.0
93,พัทลุง,South,2024,5,Hot,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2024,5,Hot,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2024,5,Hot,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2024,5,Hot,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2024,6,Rainy/Monsoon,Q2,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2024,6,Rainy/Monsoon,Q2,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2024,6,Rainy/Monsoon,Q2,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2024,6,Rainy/Monsoon,Q2,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2024,6,Rainy/Monsoon,Q2,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2024,6,Rainy/Monsoon,Q2,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2024,6,Rainy/Monsoon,Q2,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2024,6,Rainy/Monsoon,Q2,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2024,6,Rainy/Monsoon,Q2,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2024,6,Rainy/Monsoon,Q2,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2024,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2024,6,Rainy/Monsoon,Q2,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2024,6,Rainy/Monsoon,Q2,76,0,0,0.0,0.0,0.0
23,ตราด,East,2024,6,Rainy/Monsoon,Q2,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2024,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2024,6,Rainy/Monsoon,Q2,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2024,6,Rainy/Monsoon,Q2,41,0,0,0.0,0.0,0.0
27,สระแก้ว,East,2024,6,Rainy/Monsoon,Q2,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2024,6,Rainy/Monsoon,Q2,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2024,6,Rainy/Monsoon,Q2,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2024,6,Rainy/Monsoon,Q2,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2024,6,Rainy/Monsoon,Q2,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2024,6,Rainy/Monsoon,Q2,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2024,6,Rainy/Monsoon,Q2,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2024,6,Rainy/Monsoon,Q2,124,0,0,0.0,0.0,0.0
37,อำนาจเจริญ,Northeast,2024,6,Rainy/Monsoon,Q2,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2024,6,Rainy/Monsoon,Q2,53,0,0,0.0,0.0,0.0
39,หนองบัวลำภู,Northeast,2024,6,Rainy/Monsoon,Q2,59,1,0,0.01694915254237288,0.0,0.01694915254237288
40,ขอนแก่น,Northeast,2024,6,Rainy/Monsoon,Q2,200,0,0,0.0,0.0,0.0
41,อุดรธานี,Northeast,2024,6,Rainy/Monsoon,Q2,155,2,0,0.012903225806451613,0.0,0.012903225806451613
42,เลย,Northeast,2024,6,Rainy/Monsoon,Q2,90,0,1,0.0,0.011111111111111112,0.011111111111111112
43,หนองคาย,Northeast,2024,6,Rainy/Monsoon,Q2,62,0,0,0.0,0.0,0.0
44,มหาสารคาม,Northeast,2024,6,Rainy/Monsoon,Q2,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2024,6,Rainy/Monsoon,Q2,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2024,6,Rainy/Monsoon,Q2,135,0,0,0.0,0.0,0.0
47,สกลนคร,Northeast,2024,6,Rainy/Monsoon,Q2,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2024,6,Rainy/Monsoon,Q2,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2024,6,Rainy/Monsoon,Q2,53,0,0,0.0,0.0,0.0
50,เชียงใหม่,North,2024,6,Rainy/Monsoon,Q2,204,0,0,0.0,0.0,0.0
51,ลำพูน,North,2024,6,Rainy/Monsoon,Q2,51,0,0,0.0,0.0,0.0
52,ลำปาง,North,2024,6,Rainy/Monsoon,Q2,96,0,0,0.0,0.0,0.0
53,อุตรดิตถ์,North,2024,6,Rainy/Monsoon,Q2,67,0,2,0.0,0.029850746268656716,0.029850746268656716
54,แพร่,North,2024,6,Rainy/Monsoon,Q2,78,0,2,0.0,0.02564102564102564,0.02564102564102564
55,น่าน,North,2024,6,Rainy/Monsoon,Q2,99,0,18,0.0,0.18181818181818182,0.18181818181818182
56,พะเยา,North,2024,6,Rainy/Monsoon,Q2,68,0,0,0.0,0.0,0.0
57,เชียงราย,North,2024,6,Rainy/Monsoon,Q2,123,0,0,0.0,0.0,0.0
58,แม่ฮ่องสอน,North,2024,6,Rainy/Monsoon,Q2,45,0,0,0.0,0.0,0.0
60,นครสวรรค์,Central,2024,6,Rainy/Monsoon,Q2,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2024,6,Rainy/Monsoon,Q2,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2024,6,Rainy/Monsoon,Q2,78,0,0,0.0,0.0,0.0
63,ตาก,North,2024,6,Rainy/Monsoon,Q2,60,0,0,0.0,0.0,0.0
64,สุโขทัย,North,2024,6,Rainy/Monsoon,Q2,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2024,6,Rainy/Monsoon,Q2,93,0,3,0.0,0.03225806451612903,0.03225806451612903
66,พิจิตร,North,2024,6,Rainy/Monsoon,Q2,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2024,6,Rainy/Monsoon,Q2,116,0,0,0.0,0.0,0.0
70,ราชบุรี,Central,2024,6,Rainy/Monsoon,Q2,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2024,6,Rainy/Monsoon,Q2,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2024,6,Rainy/Monsoon,Q2,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2024,6,Rainy/Monsoon,Q2,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2024,6,Rainy/Monsoon,Q2,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2024,6,Rainy/Monsoon,Q2,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2024,6,Rainy/Monsoon,Q2,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2024,6,Rainy/Monsoon,Q2,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2024,6,Rainy/Monsoon,Q2,169,0,0,0.0,0.0,0.0
81,กระบี่,South,2024,6,Rainy/Monsoon,Q2,52,0,0,0.0,0.0,0.0
82,พังงา,South,2024,6,Rainy/Monsoon,Q2,48,1,8,0.020833333333333332,0.16666666666666666,0.1875
83,ภูเก็ต,South,2024,6,Rainy/Monsoon,Q2,17,3,1,0.17647058823529413,0.058823529411764705,0.23529411764705882
84,สุราษฎร์ธานี,South,2024,6,Rainy/Monsoon,Q2,131,1,1,0.007633587786259542,0.007633587786259542,0.015267175572519083
85,ระนอง,South,2024,6,Rainy/Monsoon,Q2,30,1,4,0.03333333333333333,0.13333333333333333,0.16666666666666666
86,ชุมพร,South,2024,6,Rainy/Monsoon,Q2,71,0,2,0.0,0.028169014084507043,0.028169014084507043
90,สงขลา,South,2024,6,Rainy/Monsoon,Q2,127,0,0,0.0,0.0,0.0
91,สตูล,South,2024,6,Rainy/Monsoon,Q2,36,0,0,0.0,0.0,0.0
92,ตรัง,South,2024,6,Rainy/Monsoon,Q2,87,1,2,0.011494252873563218,0.022988505747126436,0.034482758620689655
93,พัทลุง,South,2024,6,Rainy/Monsoon,Q2,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2024,6,Rainy/Monsoon,Q2,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2024,6,Rainy/Monsoon,Q2,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2024,6,Rainy/Monsoon,Q2,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2024,7,Rainy/Monsoon,Q3,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2024,7,Rainy/Monsoon,Q3,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2024,7,Rainy/Monsoon,Q3,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2024,7,Rainy/Monsoon,Q3,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2024,7,Rainy/Monsoon,Q3,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2024,7,Rainy/Monsoon,Q3,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2024,7,Rainy/Monsoon,Q3,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2024,7,Rainy/Monsoon,Q3,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2024,7,Rainy/Monsoon,Q3,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2024,7,Rainy/Monsoon,Q3,109,0,0,0.0,0.0,0.0
20,ชลบุรี,East,2024,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2024,7,Rainy/Monsoon,Q3,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2024,7,Rainy/Monsoon,Q3,76,0,3,0.0,0.039473684210526314,0.039473684210526314
23,ตราด,East,2024,7,Rainy/Monsoon,Q3,37,0,0,0.0,0.0,0.0
24,ฉะเชิงเทรา,East,2024,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2024,7,Rainy/Monsoon,Q3,64,0,0,0.0,0.0,0.0
26,นครนายก,East,2024,7,Rainy/Monsoon,Q3,41,0,1,0.0,0.024390243902439025,0.024390243902439025
27,สระแก้ว,East,2024,7,Rainy/Monsoon,Q3,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2024,7,Rainy/Monsoon,Q3,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2024,7,Rainy/Monsoon,Q3,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2024,7,Rainy/Monsoon,Q3,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2024,7,Rainy/Monsoon,Q3,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2024,7,Rainy/Monsoon,Q3,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2024,7,Rainy/Monsoon,Q3,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2024,7,Rainy/Monsoon,Q3,124,1,2,0.008064516129032258,0.016129032258064516,0.024193548387096774
37,อำนาจเจริญ,Northeast,2024,7,Rainy/Monsoon,Q3,56,0,0,0.0,0.0,0.0
38,บึงกาฬ,Northeast,2024,7,Rainy/Monsoon,Q3,53,15,0,0.2830188679245283,0.0,0.2830188679245283
39,หนองบัวลำภู,Northeast,2024,7,Rainy/Monsoon,Q3,59,0,0,0.0,0.0,0.0
40,ขอนแก่น,Northeast,2024,7,Rainy/Monsoon,Q3,200,1,0,0.005,0.0,0.005
41,อุดรธานี,Northeast,2024,7,Rainy/Monsoon,Q3,155,1,1,0.0064516129032258064,0.0064516129032258064,0.012903225806451613
42,เลย,Northeast,2024,7,Rainy/Monsoon,Q3,90,0,2,0.0,0.022222222222222223,0.022222222222222223
43,หนองคาย,Northeast,2024,7,Rainy/Monsoon,Q3,62,2,0,0.03225806451612903,0.0,0.03225806451612903
44,มหาสารคาม,Northeast,2024,7,Rainy/Monsoon,Q3,133,0,0,0.0,0.0,0.0
45,ร้อยเอ็ด,Northeast,2024,7,Rainy/Monsoon,Q3,193,0,0,0.0,0.0,0.0
46,กาฬสินธุ์,Northeast,2024,7,Rainy/Monsoon,Q3,135,2,1,0.014814814814814815,0.007407407407407408,0.022222222222222223
47,สกลนคร,Northeast,2024,7,Rainy/Monsoon,Q3,125,0,0,0.0,0.0,0.0
48,นครพนม,Northeast,2024,7,Rainy/Monsoon,Q3,98,0,0,0.0,0.0,0.0
49,มุกดาหาร,Northeast,2024,7,Rainy/Monsoon,Q3,53,2,0,0.03773584905660377,0.0,0.03773584905660377
50,เชียงใหม่,North,2024,7,Rainy/Monsoon,Q3,204,8,33,0.0392156862745098,0.16176470588235295,0.20098039215686275
51,ลำพูน,North,2024,7,Rainy/Monsoon,Q3,51,0,1,0.0,0.0196078431372549,0.0196078431372549
52,ลำปาง,North,2024,7,Rainy/Monsoon,Q3,96,5,21,0.052083333333333336,0.21875,0.2708333333333333
53,อุตรดิตถ์,North,2024,7,Rainy/Monsoon,Q3,67,0,1,0.0,0.014925373134328358,0.014925373134328358
54,แพร่,North,2024,7,Rainy/Monsoon,Q3,78,0,0,0.0,0.0,0.0
55,น่าน,North,2024,7,Rainy/Monsoon,Q3,99,10,61,0.10101010101010101,0.6161616161616161,0.7171717171717171
56,พะเยา,North,2024,7,Rainy/Monsoon,Q3,68,18,40,0.2647058823529412,0.5882352941176471,0.8529411764705882
57,เชียงราย,North,2024,7,Rainy/Monsoon,Q3,123,14,63,0.11382113821138211,0.5121951219512195,0.6260162601626016
58,แม่ฮ่องสอน,North,2024,7,Rainy/Monsoon,Q3,45,0,7,0.0,0.15555555555555556,0.15555555555555556
60,นครสวรรค์,Central,2024,7,Rainy/Monsoon,Q3,130,0,0,0.0,0.0,0.0
61,อุทัยธานี,Central,2024,7,Rainy/Monsoon,Q3,70,0,0,0.0,0.0,0.0
62,กำแพงเพชร,North,2024,7,Rainy/Monsoon,Q3,78,0,0,0.0,0.0,0.0
63,ตาก,North,2024,7,Rainy/Monsoon,Q3,60,1,1,0.016666666666666666,0.016666666666666666,0.03333333333333333
64,สุโขทัย,North,2024,7,Rainy/Monsoon,Q3,86,0,0,0.0,0.0,0.0
65,พิษณุโลก,North,2024,7,Rainy/Monsoon,Q3,93,3,3,0.03225806451612903,0.03225806451612903,0.06451612903225806
66,พิจิตร,North,2024,7,Rainy/Monsoon,Q3,88,0,0,0.0,0.0,0.0
67,เพชรบูรณ์,North,2024,7,Rainy/Monsoon,Q3,116,1,3,0.008620689655172414,0.02586206896551724,0.034482758620689655
70,ราชบุรี,Central,2024,7,Rainy/Monsoon,Q3,104,0,0,0.0,0.0,0.0
71,กาญจนบุรี,Central,2024,7,Rainy/Monsoon,Q3,96,0,0,0.0,0.0,0.0
72,สุพรรณบุรี,Central,2024,7,Rainy/Monsoon,Q3,110,0,0,0.0,0.0,0.0
73,นครปฐม,Central,2024,7,Rainy/Monsoon,Q3,106,0,0,0.0,0.0,0.0
74,สมุทรสาคร,Central,2024,7,Rainy/Monsoon,Q3,40,0,0,0.0,0.0,0.0
75,สมุทรสงคราม,Central,2024,7,Rainy/Monsoon,Q3,36,0,0,0.0,0.0,0.0
76,เพชรบุรี,South,2024,7,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
77,ประจวบคีรีขันธ์,South,2024,7,Rainy/Monsoon,Q3,48,0,0,0.0,0.0,0.0
80,นครศรีธรรมราช,South,2024,7,Rainy/Monsoon,Q3,169,0,1,0.0,0.005917159763313609,0.005917159763313609
81,กระบี่,South,2024,7,Rainy/Monsoon,Q3,52,1,1,0.019230769230769232,0.019230769230769232,0.038461538461538464
82,พังงา,South,2024,7,Rainy/Monsoon,Q3,48,2,10,0.041666666666666664,0.20833333333333334,0.25
83,ภูเก็ต,South,2024,7,Rainy/Monsoon,Q3,17,2,3,0.11764705882352941,0.17647058823529413,0.29411764705882354
84,สุราษฎร์ธานี,South,2024,7,Rainy/Monsoon,Q3,131,2,0,0.015267175572519083,0.0,0.015267175572519083
85,ระนอง,South,2024,7,Rainy/Monsoon,Q3,30,0,10,0.0,0.3333333333333333,0.3333333333333333
86,ชุมพร,South,2024,7,Rainy/Monsoon,Q3,71,1,2,0.014084507042253521,0.028169014084507043,0.04225352112676056
90,สงขลา,South,2024,7,Rainy/Monsoon,Q3,127,0,0,0.0,0.0,0.0
91,สตูล,South,2024,7,Rainy/Monsoon,Q3,36,1,2,0.027777777777777776,0.05555555555555555,0.08333333333333333
92,ตรัง,South,2024,7,Rainy/Monsoon,Q3,87,4,9,0.04597701149425287,0.10344827586206896,0.14942528735632185
93,พัทลุง,South,2024,7,Rainy/Monsoon,Q3,65,0,0,0.0,0.0,0.0
94,ปัตตานี,South,2024,7,Rainy/Monsoon,Q3,115,0,0,0.0,0.0,0.0
95,ยะลา,South,2024,7,Rainy/Monsoon,Q3,58,0,0,0.0,0.0,0.0
96,นราธิวาส,South,2024,7,Rainy/Monsoon,Q3,77,0,0,0.0,0.0,0.0
10,กรุงเทพมหานคร,Central,2024,8,Rainy/Monsoon,Q3,160,0,0,0.0,0.0,0.0
11,สมุทรปราการ,Central,2024,8,Rainy/Monsoon,Q3,50,0,0,0.0,0.0,0.0
12,นนทบุรี,Central,2024,8,Rainy/Monsoon,Q3,52,0,0,0.0,0.0,0.0
13,ปทุมธานี,Central,2024,8,Rainy/Monsoon,Q3,60,0,0,0.0,0.0,0.0
14,พระนครศรีอยุธยา,Central,2024,8,Rainy/Monsoon,Q3,209,0,0,0.0,0.0,0.0
15,อ่างทอง,Central,2024,8,Rainy/Monsoon,Q3,73,0,0,0.0,0.0,0.0
16,ลพบุรี,Central,2024,8,Rainy/Monsoon,Q3,121,0,0,0.0,0.0,0.0
17,สิงห์บุรี,Central,2024,8,Rainy/Monsoon,Q3,43,0,0,0.0,0.0,0.0
18,ชัยนาท,Central,2024,8,Rainy/Monsoon,Q3,53,0,0,0.0,0.0,0.0
19,สระบุรี,Central,2024,8,Rainy/Monsoon,Q3,109,0,2,0.0,0.01834862385321101,0.01834862385321101
20,ชลบุรี,East,2024,8,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
21,ระยอง,East,2024,8,Rainy/Monsoon,Q3,56,0,0,0.0,0.0,0.0
22,จันทบุรี,East,2024,8,Rainy/Monsoon,Q3,76,1,3,0.013157894736842105,0.039473684210526314,0.05263157894736842
23,ตราด,East,2024,8,Rainy/Monsoon,Q3,37,9,4,0.24324324324324326,0.10810810810810811,0.35135135135135137
24,ฉะเชิงเทรา,East,2024,8,Rainy/Monsoon,Q3,93,0,0,0.0,0.0,0.0
25,ปราจีนบุรี,East,2024,8,Rainy/Monsoon,Q3,64,1,0,0.015625,0.0,0.015625
26,นครนายก,East,2024,8,Rainy/Monsoon,Q3,41,1,1,0.024390243902439025,0.024390243902439025,0.04878048780487805
27,สระแก้ว,East,2024,8,Rainy/Monsoon,Q3,59,0,0,0.0,0.0,0.0
30,นครราชสีมา,Northeast,2024,8,Rainy/Monsoon,Q3,285,0,0,0.0,0.0,0.0
31,บุรีรัมย์,Northeast,2024,8,Rainy/Monsoon,Q3,189,0,0,0.0,0.0,0.0
32,สุรินทร์,Northeast,2024,8,Rainy/Monsoon,Q3,159,0,0,0.0,0.0,0.0
33,ศรีสะเกษ,Northeast,2024,8,Rainy/Monsoon,Q3,205,0,0,0.0,0.0,0.0
34,อุบลราชธานี,Northeast,2024,8,Rainy/Monsoon,Q3,218,0,0,0.0,0.0,0.0
35,ยโสธร,Northeast,2024,8,Rainy/Monsoon,Q3,79,0,0,0.0,0.0,0.0
36,ชัยภูมิ,Northeast,2024,8,Rainy/Monsoon,Q3,124,1,1,0.008064516129032258,0.008064516129032258,0.016129032258064516
37,อำนาจเจริญ,Northeast,2024,8,Rainy/Monsoon,Q3,56,0,0,0.0,0.0,0.0
