year,province,events,districts_affected,subdistricts_affected,villages_affected,affected_people,affected_households,evacuated_people,evacuated_households,deaths,missing,injured,housing_units,business_sites,agriculture_rai,livestock_head,fisheries_units,transport_sites,infrastructure_sites,total_damage_thb,province_code,region_en
2025,บึงกาฬ,5.0,7.0,35.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19771.75,0.0,0.0,0.0,0.0,,38,Northeast
2025,บุรีรัมย์,9.0,10.0,53.0,273.0,5273.0,6303.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,55011.0,0.0,16.0,0.0,1.0,,31,Northeast
2025,ปทุมธานี,13.0,4.0,26.0,129.0,26057.0,10009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.17,0.0,0.0,0.0,0.0,,13,Central
2025,ประจวบคีรีขันธ์,6.0,5.0,7.0,16.0,1511.0,594.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,7.0,2.0,,77,South
2025,ปราจีนบุรี,14.0,6.0,25.0,156.0,6127.0,2205.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,500.0,1.0,0.0,13.0,4.0,,25,East
2025,ปัตตานี,3.0,12.0,113.0,694.0,662690.0,192503.0,0.0,0.0,13.0,0.0,1.0,168959.0,0.0,0.0,0.0,0.0,0.0,0.0,,94,South
2025,พระนครศรีอยุธยา,11.0,13.0,161.0,1038.0,193330.0,70999.0,0.0,0.0,23.0,0.0,0.0,70990.0,0.0,30.75,0.0,0.0,23.0,45.0,,14,Central
2025,พะเยา,32.0,9.0,66.0,715.0,28462.0,17671.0,0.0,0.0,2.0,0.0,0.0,14213.0,0.0,16052.0,2054.0,597.0,238.0,33.0,,56,North
2025,พังงา,3.0,3.0,15.0,27.0,672.0,179.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,6.0,1.0,,82,South
2025,พัทลุง,9.0,11.0,65.0,715.0,486259.0,200443.0,0.0,0.0,6.0,0.0,0.0,41521.0,1.0,54658.5,2132596.0,332.0,640.0,174.0,,93,South
2025,พิจิตร,63.0,12.0,81.0,603.0,0.0,13570.0,0.0,0.0,0.0,0.0,0.0,12117.0,1.0,49129.499999999985,15.0,76.0,46.0,17.0,,66,North
2025,พิษณุโลก,56.0,9.0,90.0,692.0,0.0,11404.0,0.0,0.0,1.0,0.0,0.0,3427.0,3.0,104689.6,1869.0,172.5,137.0,41.0,,65,North
2025,ภูเก็ต,7.0,3.0,14.0,43.0,265.0,812.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,,83,South
2025,มหาสารคาม,9.0,7.0,54.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,73164.75,0.0,24.75,1.0,0.0,,44,Northeast
2025,มุกดาหาร,9.0,7.0,34.0,178.0,9016.0,7036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013.5,0.0,48.0,38.0,0.0,,49,Northeast
2025,ยะลา,10.0,8.0,55.0,353.0,291626.0,95270.0,0.0,0.0,4.0,0.0,0.0,95270.0,0.0,15859.0,0.0,237.63,14.0,56.0,,95,South
2025,ยโสธร,13.0,9.0,55.0,332.0,32192.0,9866.0,0.0,0.0,11.0,0.0,0.0,120.0,0.0,105204.0,0.0,107.5,33.0,9.0,,35,Northeast
2025,ระนอง,5.0,1.0,2.0,12.0,598.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,85,South
2025,ระยอง,12.0,5.0,19.0,102.0,25886.0,17221.0,0.0,0.0,0.0,0.0,0.0,7292.0,0.0,48.0,0.0,0.0,20.0,2.0,,21,East
2025,ราชบุรี,8.0,6.0,17.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,88.0,0.0,0.0,0.0,0.0,,70,Central
2025,ร้อยเอ็ด,19.0,16.0,87.0,576.0,0.0,14059.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,79006.4,0.0,234.45,33.0,2.0,,45,Northeast
2025,ลพบุรี,8.0,3.0,10.0,47.0,308.0,198.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,6024.0,0.0,0.0,0.0,0.0,,16,Central
2025,ลำปาง,44.0,13.0,66.0,484.0,22727.0,12577.0,0.0,0.0,1.0,0.0,0.0,3514.0,0.0,5542.0,564.0,47.0,209.0,252.0,,52,North
2025,ลำพูน,9.0,6.0,21.0,121.0,1983.0,926.0,0.0,0.0,2.0,0.0,0.0,499.0,2.0,840.2,0.0,0.0,28.0,1.0,,51,North
2025,ศรีสะเกษ,21.0,14.0,55.0,257.0,7267.0,5556.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,42700.15,0.0,89.0,45.0,7.0,,33,Northeast
2025,สกลนคร,15.0,17.0,94.0,641.0,21877.0,10780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178484.87999999992,0.0,157.0,17.0,8.0,,47,Northeast
2025,สงขลา,8.0,16.0,127.0,1239.0,1547674.0,654181.0,0.0,0.0,140.0,0.0,0.0,30040.0,0.0,46783.869999999995,5086.0,1663.0,851.0,457.0,,90,South
2025,สตูล,6.0,7.0,31.0,252.0,149878.0,45547.0,0.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,91,South
2025,สมุทรปราการ,2.0,5.0,28.0,299.0,211928.0,106968.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11,Central
2025,สมุทรสาคร,5.0,2.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,,74,Central
2025,สระบุรี,12.0,9.0,28.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,1.0,1277.75,0.0,0.0,0.0,0.0,,19,Central
2025,สระแก้ว,5.0,3.0,10.0,64.0,986.0,621.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,278.0,0.0,5.0,54.0,10.0,,27,East
2025,สิงห์บุรี,43.0,5.0,23.0,127.0,22067.0,8009.0,0.0,0.0,3.0,0.0,0.0,8009.0,0.0,1048.2,1094.0,1003.34,0.0,0.0,,17,Central
2025,สุพรรณบุรี,42.0,10.0,84.0,625.0,68306.0,26712.0,0.0,0.0,8.0,0.0,0.0,24172.0,0.0,60159.25,0.0,980.0,104.0,1.0,,72,Central
2025,สุราษฎร์ธานี,23.0,17.0,91.0,610.0,120782.0,40826.0,0.0,0.0,3.0,0.0,0.0,1906.0,0.0,2015.0,36.0,30.0,398.0,10.0,,84,South
2025,สุรินทร์,17.0,14.0,93.0,757.0,9574.0,14696.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,81956.25,0.0,475.0,60.0,6.0,,32,Northeast
2025,สุโขทัย,69.0,9.0,84.0,775.0,193553.0,66012.0,0.0,0.0,0.0,0.0,0.0,26115.0,5.0,206211.8,4720.0,255.0,1020.0,168.0,,64,North
2025,หนองคาย,14.0,9.0,52.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,47228.99999999999,14.0,105.0,2.0,1.0,,43,Northeast
2025,หนองบัวลำภู,6.0,6.0,42.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,25252.0,106.0,20.0,183.0,2.0,,39,Northeast
2025,อำนาจเจริญ,9.0,7.0,43.0,278.0,8260.0,4195.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,22114.0,0.0,0.0,37.0,6.0,,37,Northeast
2025,อุดรธานี,13.0,12.0,73.0,497.0,25679.0,9526.0,0.0,0.0,2.0,0.0,0.0,7011.0,0.0,57884.0,0.0,327.0,1.0,1.0,,41,Northeast
2025,อุตรดิตถ์,37.0,9.0,63.0,520.0,37786.0,19241.0,0.0,59.0,9.0,1.0,0.0,5520.0,19.0,81384.1,303185.0,397.0,287.0,93.0,,53,North
2025,อุทัยธานี,26.0,8.0,58.0,422.0,14308.0,5453.0,0.0,0.0,0.0,0.0,0.0,721.0,0.0,40620.0,0.0,50.0,119.0,3.0,,61,Central
2025,อุบลราชธานี,17.0,19.0,95.0,571.0,90.0,22759.0,62.0,1144.0,0.0,0.0,0.0,0.0,0.0,142917.0,10560.0,57.5,0.0,0.0,,34,Northeast
2025,อ่างทอง,48.0,4.0,38.0,227.0,433.0,1798.0,0.0,0.0,0.0,0.0,0.0,899.0,0.0,1159.9,0.0,30.0,0.0,0.0,,15,Central
2025,เชียงราย,49.0,18.0,109.0,1187.0,142035.0,56736.0,236.0,59.0,0.0,0.0,0.0,3389.0,1.0,124818.89,3990.0,1961.0,338.0,181.0,,57,North
2025,เชียงใหม่,77.0,25.0,131.0,1146.0,523069.0,179593.0,0.0,0.0,6.0,2.0,4.0,8549.0,0.0,24012.2,400.0,97.0,1327.0,481.0,,50,North
2025,เพชรบูรณ์,28.0,11.0,92.0,676.0,91345.0,37185.0,0.0,0.0,3.0,0.0,0.0,418.0,0.0,18710.0,590.0,218.5,37.0,24.0,,67,North
2025,เลย,25.0,12.0,54.0,290.0,8248.0,2770.0,0.0,0.0,0.0,0.0,0.0,2704.0,12.0,3752.0,0.0,3.0,21.0,17.0,,42,Northeast
2025,แพร่,21.0,8.0,67.0,458.0,36513.0,14010.0,0.0,0.0,1.0,0.0,0.0,12215.0,0.0,12506.0,50.0,40.0,137.0,41.0,,54,North
2025,แม่ฮ่องสอน,16.0,7.0,42.0,277.0,50480.0,8782.0,0.0,0.0,3.0,1.0,0.0,1102.0,0.0,2951.0,1829.0,35.0,72.0,92.0,,58,North
