GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,MAX_SEVERITY_LABEL,N_FLASHFLOOD,N_FLOOD,N_ATRISK_RECORDS,N_TOTAL_RECORDS,FRAC_ATRISK,N_ISSUES_FLAGGED,ISSUES_FLAGGED,TARGET_MONTHS
630112,Pa Mamuang,Mueang Tak District,Tak,North,flood / inundation,0,10,10,180,0.056,7,"202404, 202405, 202406, 202407, 202408, 202510, 202603","2024-09, 2024-10, 2025-10, 2026-08"
630201,Tak Ok,Ban Tak District,Tak,North,flood / inundation,0,10,10,180,0.056,10,"202404, 202405, 202406, 202407, 202408, 202506, 202507, 202508, 202509, 202510","2024-09, 2025-11"
650405,Bueng Kok,Bang Rakam District,Phitsanu Lok,North,flood / inundation,0,10,10,180,0.056,10,"202404, 202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-09, 2025-10"
650406,Nong Kula,Bang Rakam District,Phitsanu Lok,North,flood / inundation,0,10,10,180,0.056,10,"202404, 202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-09, 2025-10"
650408,Nikhom Phatthana,Bang Rakam District,Phitsanu Lok,North,flood / inundation,0,10,10,180,0.056,9,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-09, 2024-10, 2025-10"
650902,Ban Mung,Noen Maprang District,Phitsanu Lok,North,flood / inundation,0,10,10,180,0.056,9,"202403, 202404, 202405, 202406, 202407, 202408, 202501, 202503, 202504","2024-08, 2025-06, 2025-08"
700110,Sam Ruean,Mueang Ratchaburi District,Ratchaburi,Central,flood / inundation,0,10,10,180,0.056,7,"202405, 202406, 202407, 202506, 202508, 202509, 202510","2024-10, 2024-11, 2025-10, 2025-11"
700514,Boek Phrai,Ban Pong District,Ratchaburi,Central,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202410, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-10, 2025-11"
700602,Wang Yen,Bang Phae District,Ratchaburi,Central,flood / inundation,0,10,10,180,0.056,9,"202406, 202407, 202408, 202410, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-10, 2025-11"
710203,Sing,Sai Yok District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-10, 2025-11"
710503,Don Cha-Em,Tha Maka District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202408, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
710505,Takhram En,Tha Maka District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202408, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
710512,Phra Thaen,Tha Maka District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202408, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
710517,Nong Lan,Tha Maka District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202408, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
710606,Thung Thong,Tha Muang District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202406, 202407, 202408, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
710607,Khao Noi,Tha Muang District,Kanchanaburi,Central,flood / inundation,0,10,10,180,0.056,10,"202406, 202407, 202408, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
720209,Hua Na,Doem Bang Nang Buat District,Suphan Buri,Central,flood / inundation,0,10,10,180,0.056,7,"202404, 202405, 202406, 202407, 202408, 202409, 202510","2024-09, 2024-10, 2025-10"
720210,Bo Kru,Doem Bang Nang Buat District,Suphan Buri,Central,flood / inundation,0,10,10,180,0.056,7,"202404, 202405, 202406, 202407, 202408, 202409, 202510","2024-09, 2024-10, 2025-10"
720214,Nong Krathum,Doem Bang Nang Buat District,Suphan Buri,Central,flood / inundation,0,10,10,180,0.056,7,"202404, 202405, 202406, 202407, 202408, 202409, 202510","2024-09, 2024-10, 2025-10"
720507,Wang Wa,Si Prachan District,Suphan Buri,Central,flood / inundation,0,10,10,180,0.056,9,"202405, 202406, 202407, 202411, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-10, 2025-11"
721001,Nong Ya Sai,Nong Ya Sai District,Suphan Buri,Central,flood / inundation,0,10,10,180,0.056,7,"202404, 202405, 202406, 202407, 202408, 202409, 202510","2024-09, 2024-10, 2025-10"
730108,Don Yai Hom,Mueang Nakhon Pathom District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202512","2024-10, 2025-10, 2026-05"
730110,Bo Phlap,Mueang Nakhon Pathom District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202404, 202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-08, 2024-10, 2025-10"
730112,Wang Taku,Mueang Nakhon Pathom District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
730201,Thung Kraphang Hom,Kamphaeng Saen District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
730204,Huai Khwang,Kamphaeng Saen District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
730205,Thung Khwang,Kamphaeng Saen District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
730210,Huai Mon Thong,Kamphaeng Saen District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
730213,Rang Phikun,Kamphaeng Saen District,Nakhon Prathom,Central,flood / inundation,0,10,10,180,0.056,10,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510, 202605","2024-10, 2025-10, 2026-10"
760105,Thong Chai,Mueang Phetchaburi District,Phetchaburi,southeast,flood / inundation,0,10,10,180,0.056,8,"202405, 202406, 202407, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-10"
760106,Ban Kum,Mueang Phetchaburi District,Phetchaburi,southeast,flood / inundation,0,10,10,180,0.056,8,"202405, 202406, 202407, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-10"
760504,Nong Chok,Tha Yang District,Phetchaburi,southeast,flood / inundation,0,10,10,180,0.056,8,"202405, 202406, 202407, 202410, 202411, 202506, 202509, 202510","2024-10, 2024-11, 2025-10"
760512,Puek Tian,Tha Yang District,Phetchaburi,southeast,flood / inundation,0,10,10,180,0.056,8,"202405, 202406, 202407, 202410, 202411, 202506, 202509, 202510","2024-10, 2024-11, 2025-10"
770401,Kamnoet Nopphakhun,Bang Saphan District,Prachuap Khilikhan,southeast,flood / inundation,0,10,10,180,0.056,7,"202406, 202407, 202408, 202409, 202410, 202411, 202412","2024-11, 2024-12"
770402,Phong Prasat,Bang Saphan District,Prachuap Khilikhan,southeast,flood / inundation,0,10,10,180,0.056,7,"202406, 202407, 202408, 202409, 202410, 202411, 202412","2024-11, 2024-12"
770407,Mae Ramphueng,Bang Saphan District,Prachuap Khilikhan,southeast,flood / inundation,0,10,10,180,0.056,7,"202406, 202407, 202408, 202409, 202410, 202411, 202412","2024-11, 2024-12"
801001,Na Bon,Na Bon District,Nakhon Si Thammarat,southeast,flood / inundation,0,10,10,180,0.056,7,"202405, 202406, 202407, 202408, 202409, 202410, 202501","2024-10, 2024-11, 2025-01"
810116,Ao Nang,Mueang Krabi District,Krabi,southwest,flood / inundation,0,10,10,180,0.056,6,"202403, 202404, 202405, 202406, 202407, 202410","2024-07, 2024-10, 2024-11"
810301,Ko Lanta Yai,Ko Lanta District,Krabi,southwest,flood / inundation,0,10,10,180,0.056,8,"202403, 202404, 202406, 202409, 202410, 202506, 202510, 202606","2024-06, 2024-07, 2024-08, 2024-09, 2024-10, 2025-06, 2025-10, 2026-06"
810304,Khlong Yang,Ko Lanta District,Krabi,southwest,flood / inundation,0,10,10,180,0.056,8,"202403, 202404, 202405, 202406, 202407, 202410, 202506, 202606","2024-07, 2024-10, 2025-06, 2026-06"
840404,Na Mueang,Ko Samui District,Surat Thani,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202410, 202411, 202501, 202511, 202512","2024-11, 2024-12, 2025-01, 2026-01"
850301,Muang Kluang,Kapoe District,Ranong,southwest,flood / inundation,0,10,10,180,0.056,10,"202401, 202403, 202404, 202405, 202406, 202501, 202502, 202503, 202504, 202606","2024-06, 2024-08, 2025-06, 2026-08"
860202,Khu Ring,Tha Sae District,Chumphon,southeast,flood / inundation,0,10,10,180,0.056,7,"202406, 202407, 202408, 202409, 202410, 202411, 202412","2024-11, 2024-12"
900706,Bo Tru,Ranot District,Songkhla,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
900709,Rawa,Ranot District,Songkhla,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
901502,Sathing Mo,Singhanakhon District,Songkhla,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
901509,Hua Khao,Singhanakhon District,Songkhla,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
910506,Laem Son,La-ngu District,Satun,southwest,flood / inundation,0,10,10,180,0.056,8,"202403, 202404, 202405, 202406, 202407, 202505, 202506, 202509","2024-08, 2024-10, 2025-10"
920101,Thap Thiang,Mueang Trang District,Trang,southwest,flood / inundation,0,10,10,180,0.056,9,"202404, 202405, 202406, 202407, 202409, 202410, 202411, 202412, 202512","2024-09, 2024-12, 2025-12"
920206,Kantang Tai,Kantang District,Trang,southwest,flood / inundation,0,10,10,180,0.056,9,"202404, 202405, 202406, 202407, 202409, 202410, 202411, 202412, 202512","2024-09, 2024-12, 2025-12"
920705,Wang Maprang Nuea,Wang Wiset District,Trang,southwest,flood / inundation,0,10,10,180,0.056,9,"202403, 202404, 202405, 202406, 202407, 202502, 202503, 202504, 202602","2024-07, 2024-11, 2025-07, 2026-07"
921002,Ba Wi,Hat Samran District,Trang,southwest,flood / inundation,0,10,10,180,0.056,6,"202403, 202404, 202405, 202406, 202407, 202409","2024-08, 2024-09"
930302,Khuan Khanun,Khao Chaison District,Phatthalung,southeast,flood / inundation,0,10,10,180,0.056,10,"202407, 202411, 202412, 202501, 202507, 202508, 202509, 202510, 202511, 202512","2024-12, 2025-02, 2025-12"
930604,Ko Mak,Pak Phayun District,Phatthalung,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
930801,Pa Bon,Pa Bon District,Phatthalung,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
930806,Wang Mai,Pa Bon District,Phatthalung,southeast,flood / inundation,0,10,10,180,0.056,8,"202406, 202407, 202408, 202409, 202410, 202411, 202412, 202512","2024-11, 2024-12, 2025-12"
930901,Tha Maduea,Bang Kaeo District,Phatthalung,southeast,flood / inundation,0,10,10,180,0.056,7,"202406, 202407, 202410, 202411, 202412, 202501, 202512","2024-11, 2024-12, 2025-02, 2025-12, 2026-01"
100301,Krathum Rai,Nong Chok District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202409, 202411, 202506, 202507, 202508, 202509, 202510, 202511","2024-09, 2024-11, 2025-11"
101105,Thap Yao,Lat Krabang District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202409, 202506, 202507, 202508, 202509, 202510, 202511","2024-09, 2025-11"
101106,Khum Thong,Lat Krabang District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202409, 202506, 202507, 202508, 202509, 202510, 202511","2024-09, 2025-11"
102302,Nong Khaem,Nong Khaem District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
102303,Nong Khang Phlu,Nong Khaem District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
104001,Bang Khae,Bang Khae District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
104004,Lak Song,Bang Khae District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
104801,Thawi Watthana,Thawi Watthana District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
105001,Bang Bon,Bang Bon District,Bangkok,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
110501,Na Kluea,Phra Samut Chedi District,Samut Prakarn,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
110502,Ban Khlong Suan,Phra Samut Chedi District,Samut Prakarn,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
110503,Laem Fa Pha,Phra Samut Chedi District,Samut Prakarn,Central,flood / inundation,0,9,9,180,0.05,9,"202406, 202407, 202410, 202411, 202506, 202507, 202508, 202509, 202510","2024-11, 2025-11"
110601,Bang Sao Thong,Bang Sao Thong District,Samut Prakarn,Central,flood / inundation,0,9,9,180,0.05,6,"202403, 202404, 202405, 202406, 202407, 202409","2024-08, 2024-09"
120108,Bang Krang,Mueang Nonthaburi District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202411, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-11"
120203,Bang Si Thong,Bang Kruai District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202411, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-11"
120404,Bang Khu Rat,Bang Bua Thong District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202411, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-11"
120408,Bang Rak Phatthana,Bang Bua Thong District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202411, 202506, 202507, 202508, 202509, 202510","2024-10, 2024-11, 2025-11"
120501,Sai Noi,Sai Noi District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202407, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10, 2025-11"
120504,Sai Yai,Sai Noi District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202506, 202507, 202508, 202509, 202510, 202511","2024-10, 2025-10, 2025-11"
120505,Khun Si,Sai Noi District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202407, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10, 2025-11"
120507,Thawi Watthana,Sai Noi District,Nonthaburi,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202407, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10, 2025-11"
140104,Hua Ro,Phra Nakhon Si Ayutthaya District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,9,9,180,0.05,9,"202402, 202403, 202404, 202405, 202406, 202409, 202602, 202603, 202604","2024-07, 2024-09, 2026-07, 2026-08"
140205,Sala Loi,Tha Ruea District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202409, 202503, 202504, 202505, 202506, 202603, 202604","2024-08, 2024-09, 2025-08, 2026-08"
140301,Nakhon Luang,Nakhon Luang District,Phra Nakhon Si Ayudhya,Central,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202407, 202409, 202505, 202506, 202603, 202604","2024-08, 2024-09, 2025-08, 2026-08"
160203,Manao Wan,Phatthana Nikom District,Lopburi,Central,flood / inundation,0,9,9,180,0.05,7,"202403, 202404, 202405, 202409, 202508, 202604, 202606","2024-08, 2024-09, 2025-08, 2026-08, 2026-09"
160406,Bua Chum,Chai Badan District,Lopburi,Central,flood / inundation,0,9,9,180,0.05,8,"202404, 202505, 202506, 202507, 202508, 202509, 202510, 202606","2024-08, 2025-09, 2025-10, 2026-08"
180205,Hang Nam Sakhon,Manorom District,Chainat,Central,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202409, 202501, 202502, 202503, 202504, 202505, 202510","2024-07, 2024-09, 2025-05, 2025-10"
190508,Muang Wan,Nong Saeng District,Saraburi,Central,flood / inundation,0,9,9,180,0.05,8,"202402, 202403, 202404, 202405, 202409, 202602, 202603, 202604","2024-07, 2024-08, 2024-09, 2026-07, 2026-08"
190907,Huai Pa Wai,Phra Phutthabat District,Saraburi,Central,flood / inundation,0,9,9,180,0.05,7,"202405, 202406, 202407, 202409, 202602, 202603, 202604","2024-09, 2026-07, 2026-08"
191005,Sala Ri Thai,Sao Hai District,Saraburi,Central,flood / inundation,0,9,9,180,0.05,7,"202404, 202405, 202407, 202409, 202602, 202603, 202604","2024-09, 2026-07, 2026-08"
191009,Muang Ngam,Sao Hai District,Saraburi,Central,flood / inundation,0,9,9,180,0.05,7,"202404, 202405, 202407, 202409, 202602, 202603, 202604","2024-09, 2026-07, 2026-08"
200303,Nong Suea Chang,Nong Yai District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202409","2024-09, 2024-10"
200305,Khao Sok,Nong Yai District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202409","2024-09, 2024-10"
200403,Nong Pla Lai,Bang Lamung District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202406, 202407, 202409, 202507, 202508, 202509, 202510","2024-09, 2025-10"
200406,Huai Yai,Bang Lamung District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202509","2024-09, 2024-10, 2025-11"
200506,Khok Khi Non,Phan Thong District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202406, 202407, 202409, 202506, 202508, 202509, 202510","2024-09, 2025-10"
200510,Ko Loi,Phan Thong District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202406, 202407, 202409, 202506, 202508, 202509, 202510","2024-09, 2025-10"
200511,Bang Hak,Phan Thong District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202406, 202407, 202409, 202506, 202508, 202509, 202510","2024-09, 2025-10"
200604,Ban Soet,Phanat Nikhom District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
200705,Nong Kham,Si Racha District,Chonburi,east,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
200901,Sattahip,Sattahip District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
200902,Na Chom Thian,Sattahip District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
200903,Phlu Ta Luang,Sattahip District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
200904,Bang Sare,Sattahip District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
201003,Bo Kwang Thong,Bo Thong District,Chonburi,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202409","2024-09, 2024-10"
210202,Phla,Ban Chang District,Rayong,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
210503,Nong Taphan,Ban Khai District,Rayong,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
210803,Phana Nikhom,Nikhom Phatthana District,Rayong,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-09, 2024-10, 2025-10"
220804,Phawa,Kaeng Hang Maeo District,Chanthaburi,east,flood / inundation,0,9,9,180,0.05,6,"202403, 202404, 202405, 202406, 202410, 202510","2024-07, 2024-08, 2024-09, 2024-10, 2025-10"
230202,Mai Rut,Khlong Yai District,Trat,east,flood / inundation,0,9,9,180,0.05,9,"202403, 202404, 202405, 202406, 202407, 202501, 202502, 202505, 202507","2024-08, 2025-06, 2025-07"
230302,Saen Tung,Khao Saming District,Trat,east,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202408, 202410, 202503, 202510, 202605, 202606","2024-08, 2024-10, 2025-08, 2025-10, 2026-08"
230303,Wang Takhian,Khao Saming District,Trat,east,flood / inundation,0,9,9,180,0.05,9,"202403, 202405, 202406, 202407, 202408, 202410, 202510, 202605, 202606","2024-08, 2024-10, 2025-10, 2026-08"
240118,Khlong Luang Phaeng,Mueang Chachoengsao District,Chachoengsao,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202409, 202510","2024-08, 2024-09, 2025-10"
240213,Samet Tai,Bang Khla District,Chachoengsao,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202506, 202604","2024-09, 2024-10, 2025-10, 2026-09"
240407,Song Khlong,Bang Pakong District,Chachoengsao,east,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
240904,Nong Mai Kaen,Plaeng Yao District,Chachoengsao,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202605","2024-09, 2024-10, 2026-10"
270207,Sai Thong,Khlong Hat District,Srakaeo,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202510","2024-09, 2024-10, 2025-10"
270307,Thap Thai,Ta Phraya District,Srakaeo,east,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202407, 202408, 202509, 202510, 202604, 202606","2024-09, 2024-10, 2025-10, 2026-09"
270607,Thap Phrik,Aranyaprathet District,Srakaeo,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202510","2024-09, 2024-10, 2025-10"
270704,Khao Sam Sip,Khao Chakan District,Srakaeo,east,flood / inundation,0,9,9,180,0.05,9,"202404, 202405, 202406, 202407, 202408, 202409, 202504, 202505, 202506","2024-09, 2025-09"
270802,Nong Muang,Kok Sung District,Srakaeo,east,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202408, 202510","2024-09, 2024-10, 2025-10"
300206,Map Tako En,Khon Buri District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202404, 202405, 202406, 202407, 202604, 202606","2024-09, 2024-10, 2026-09"
301004,Bing,Non Sung District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202405, 202406, 202407, 202501, 202506, 202510","2024-09, 2024-10, 2025-05, 2025-06, 2025-10"
301005,Don Chomphu,Non Sung District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202405, 202406, 202407, 202501, 202506, 202510","2024-09, 2024-10, 2025-06, 2025-10"
301416,Phu Luang,Pak Thong Chai District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202405, 202406, 202407, 202510, 202604, 202606","2024-09, 2024-10, 2025-10, 2026-09"
301511,Than Lalot,Phimai District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202405, 202406, 202407, 202501, 202506, 202510","2024-09, 2024-10, 2025-05, 2025-06, 2025-10"
302007,Nong Nam Sai,Sikhio District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202410, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
302010,Khlong Phai,Sikhio District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202410, 202505, 202506, 202507, 202508, 202509, 202510","2024-10, 2025-10"
302012,Nong Bua Noi,Sikhio District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,8,"202404, 202405, 202406, 202407, 202507, 202508, 202509, 202510","2024-09, 2024-10, 2025-10"
302902,Ban Yang,Lam Thamenchai District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202501, 202502, 202504, 202505, 202506, 202512","2025-05, 2025-06, 2025-07, 2026-05"
303204,Nong Ngu Lueam,Chaloem Phra Kiat District,Nakhon Ratchasima,Northeast,flood / inundation,0,9,9,180,0.05,6,"202405, 202406, 202407, 202501, 202506, 202510","2024-09, 2024-10, 2025-05, 2025-06, 2025-10"
310308,Ban Prue,Krasang District,Burirum,Northeast,flood / inundation,0,9,9,180,0.05,9,"202501, 202502, 202503, 202504, 202507, 202508, 202509, 202510, 202512","2025-05, 2025-10, 2026-05"
320607,Khok Takhian,Kap Choeng District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,8,"202405, 202406, 202501, 202506, 202510, 202604, 202605, 202606","2024-09, 2024-10, 2025-06, 2025-10, 2026-09"
320904,Yang,Sikhoraphum District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,7,"202501, 202502, 202504, 202512, 202604, 202605, 202606","2025-05, 2026-05, 2026-08, 2026-09"
320911,Kut Wai,Sikhoraphum District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,7,"202501, 202502, 202504, 202512, 202604, 202605, 202606","2025-05, 2026-05, 2026-08, 2026-09"
320915,Phak Mai,Sikhoraphum District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,9,"202405, 202406, 202407, 202507, 202508, 202510, 202604, 202605, 202606","2024-10, 2025-10, 2026-09"
321301,Bua Chet,Buachet District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,7,"202404, 202405, 202406, 202407, 202604, 202605, 202606","2024-09, 2026-07, 2026-09"
321304,Ta Wang,Buachet District,Surin,Northeast,flood / inundation,0,9,9,180,0.05,7,"202405, 202406, 202407, 202506, 202604, 202605, 202606","2024-09, 2025-06, 2026-07, 2026-09"
