GEOCODE,TAMBON_E,AMPHOE_E,PROV_E,REGION_E,N_YEARS_FLOODED,P_HIST,FC_PROP,P_EVENT,AFF_HH_MEAN,SEV_IDX,HAZARD_SCORE,HAZARD_GRADE,LAT,LONG
104701,Bang Na,Bang Na District,Bangkok,Central,1.0,0.18107142857142858,0.022222222222222223,0.04958689528486786,54.0,0.1381535296709038,2.821874994694692,1,13.672,100.616
104801,Thawi Watthana,Thawi Watthana District,Bangkok,Central,0.0,0.03821428571428571,0.05,0.043996790223501434,0.0,0.0,2.1998395111750715,1,13.758,100.348
104802,Sala Thammasop,Thawi Watthana District,Bangkok,Central,1.0,0.18107142857142858,0.03888888888888889,0.052785379947366255,54.0,0.1381535296709038,3.0038933251057323,1,13.783,100.39
104901,Bang Mot,Chom Thong District,Bangkok,Central,0.0,0.03821428571428571,0.0,0.03639392525469537,0.0,0.0,1.8196962627347686,1,13.651,100.51
104902,Thung Khru,Thung Khru District,Bangkok,Central,1.0,0.18107142857142858,0.005555555555555556,0.04657269081689429,54.0,0.1381535296709038,2.650343621975996,1,13.614,100.497
105001,Bang Bon,Bang Bon District,Bangkok,Central,2.0,0.32392857142857145,0.05,0.06861893258166171,54.0,0.1381535296709038,3.904944016003403,1,13.646,100.37
110101,Pak Nam,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.593,100.597
110102,Samrong Nuea,Mueang Samut Prakan District,Samut Prakarn,Central,2.0,0.4057142857142857,0.022222222222222223,0.20466458661389197,1.0,0.018800314103231682,10.42561725640206,2,13.649,100.617
110103,Bang Mueang,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.601,100.622
110104,Thai Ban,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.556,100.599
110108,Bang Pu Mai,Mueang Samut Prakan District,Samut Prakarn,Central,1.0,0.26285714285714284,0.027777777777777776,0.17211603013064297,54.0,0.1381535296709038,9.794723360306747,2,13.526,100.67
110110,Phraeksa,Mueang Samut Prakan District,Samut Prakarn,Central,2.0,0.4057142857142857,0.022222222222222223,0.20466458661389197,1.0,0.018800314103231682,10.42561725640206,2,13.564,100.653
110111,Bang Prong,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.623,100.565
110112,Bang Pu,Mueang Samut Prakan District,Samut Prakarn,Central,1.0,0.26285714285714284,0.044444444444444446,0.18170692562075613,54.0,0.1381535296709038,10.340518938045598,2,13.51,100.751
110113,Bang Duan,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.622,100.581
110114,Bang Mueang Mai,Mueang Samut Prakan District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.622,100.605
110115,Thepharak,Mueang Samut Prakan District,Samut Prakarn,Central,2.0,0.4057142857142857,0.022222222222222223,0.20466458661389197,1.0,0.018800314103231682,10.42561725640206,2,13.634,100.61
110116,Thai Ban Mai,Mueang Samut Prakan District,Samut Prakarn,Central,1.0,0.26285714285714284,0.005555555555555556,0.15995775389818098,54.0,0.1381535296709038,9.102824109872222,2,,
110117,Phraeksa Mai,Mueang Samut Prakan District,Samut Prakarn,Central,1.0,0.26285714285714284,0.027777777777777776,0.17211603013064297,54.0,0.1381535296709038,9.794723360306747,2,13.559,100.691
110201,Bang Bo,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.06111111111111111,0.27519909381109625,1768.0,0.7905079384497946,24.637308106147877,3,13.611,100.862
110202,Ban Rakat,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.06666666666666667,0.2796008015466875,53.0,0.13686835262451696,15.893465132343854,3,13.639,100.904
110203,Bang Phli Noi,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.06666666666666667,0.2796008015466875,44.0,0.1247071756424929,15.723451390747602,3,13.574,100.9
110204,Bang Phriang,Bang Bo District,Samut Prakarn,Central,2.0,0.4057142857142857,0.05555555555555555,0.2269464836049493,54.0,0.1381535296709038,12.914997068068647,2,13.545,100.805
110205,Khlong Dan,Bang Bo District,Samut Prakarn,Central,2.0,0.4057142857142857,0.06111111111111111,0.2308221928211449,54.0,0.1381535296709038,13.135554674288201,2,13.511,100.835
110206,Khlong Suan,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.1,0.3068930046010472,21.0,0.086153862467005,16.666651115576588,3,13.659,100.925
110207,Preng,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.09444444444444444,0.3022419018075657,189.0,0.25846158740101505,19.01799117639254,3,13.672,100.881
110208,Khlong Niyom Yattra,Bang Bo District,Samut Prakarn,Central,3.0,0.5485714285714286,0.07222222222222222,0.28404532216802164,20.0,0.08407756066634808,15.396357998729794,3,13.624,100.935
110301,Bang Phli Yai,Bang Phli District,Samut Prakarn,Central,3.0,0.5485714285714286,0.03888888888888889,0.2580285620481967,123.0,0.2085055698938548,15.59144772134739,3,13.618,100.694
110302,Bang Kaeo,Bang Phli District,Samut Prakarn,Central,2.0,0.4057142857142857,0.044444444444444446,0.21933374988375778,54.0,0.1381535296709038,12.481774080307705,2,13.642,100.662
110303,Bang Pla,Bang Phli District,Samut Prakarn,Central,2.0,0.4057142857142857,0.06666666666666667,0.23474399147589312,54.0,0.1381535296709038,13.358735123366216,2,13.561,100.739
110304,Bang Chalong,Bang Phli District,Samut Prakarn,Central,2.0,0.4057142857142857,0.07222222222222222,0.23871174419027394,54.0,0.1381535296709038,13.584530711202907,2,13.623,100.755
110308,Racha Thewa,Bang Phli District,Samut Prakarn,Central,2.0,0.4057142857142857,0.03888888888888889,0.2155968725377396,54.0,0.1381535296709038,12.269117073241812,2,13.681,100.733
110309,Nong Prue,Bang Phli District,Samut Prakarn,Central,2.0,0.4057142857142857,0.044444444444444446,0.21933374988375778,54.0,0.1381535296709038,12.481774080307705,2,13.678,100.75
110401,Talat,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.656,100.533
110402,Bang Phueng,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.671,100.52
110403,Bang Chak,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.616,100.536
110404,Bang Khru,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.631,100.526
110405,Bang Ya Phraek,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.645,100.546
110406,Bang Hua Suea,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.625,100.549
110407,Samrong Tai,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.641,100.573
110408,Bang Yo,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.679,100.558
110409,Bang Kachao,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.697,100.561
110410,Bang Nam Phueng,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.679,100.578
110411,Bang Krasop,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.666,100.566
110412,Bang Ko Bua,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.693,100.577
110413,Song Khanong,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.665,100.545
110414,Samrong,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.659,100.584
110415,Samrong Klang,Phra Pradaeng District,Samut Prakarn,Central,0.0,0.12000000000000001,0.0,0.12833352898799025,0.0,0.0,6.416676449399512,2,13.653,100.564
110501,Na Kluea,Phra Samut Chedi District,Samut Prakarn,Central,1.0,0.26285714285714284,0.05,0.18499493291076538,54.0,0.1381535296709038,10.527631793180982,2,13.53,100.494
110502,Ban Khlong Suan,Phra Samut Chedi District,Samut Prakarn,Central,1.0,0.26285714285714284,0.05,0.18499493291076538,54.0,0.1381535296709038,10.527631793180982,2,13.571,100.476
110503,Laem Fa Pha,Phra Samut Chedi District,Samut Prakarn,Central,1.0,0.26285714285714284,0.05,0.18499493291076538,54.0,0.1381535296709038,10.527631793180982,2,13.539,100.559
110504,Pak Khlong Bang Pla Kot,Phra Samut Chedi District,Samut Prakarn,Central,1.0,0.26285714285714284,0.03888888888888889,0.17846456104329653,54.0,0.1381535296709038,10.15600350362982,2,13.606,100.567
110505,Nai Khlong Bang Pla Kot,Phra Samut Chedi District,Samut Prakarn,Central,1.0,0.26285714285714284,0.03888888888888889,0.17846456104329653,54.0,0.1381535296709038,10.15600350362982,2,13.588,100.541
110601,Bang Sao Thong,Bang Sao Thong District,Samut Prakarn,Central,2.0,0.4057142857142857,0.05,0.22311697408189368,54.0,0.1381535296709038,12.697068579039941,2,13.6,100.815
110602,Sisa Chorakhe Noi,Bang Sao Thong District,Samut Prakarn,Central,2.0,0.4057142857142857,0.044444444444444446,0.21933374988375778,54.0,0.1381535296709038,12.481774080307705,2,13.689,100.799
110603,Sisa Chorakhe Yai,Bang Sao Thong District,Samut Prakarn,Central,2.0,0.4057142857142857,0.06111111111111111,0.2308221928211449,54.0,0.1381535296709038,13.135554674288201,2,13.641,100.803
120101,Suan Yai,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.842,100.494
120102,Talat Khwan,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.85,100.509
120103,Bang Khen,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.835,100.516
120104,Bang Kraso,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.869,100.491
120105,Tha Sai,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.884,100.501
120106,Bang Phai,Mueang Nonthaburi District,Nonthaburi,Central,2.0,0.4258241758241758,0.044444444444444446,0.2971890295345125,54.0,0.1381535296709038,16.912337147208792,3,13.823,100.492
120107,Bang Si Mueang,Mueang Nonthaburi District,Nonthaburi,Central,0.0,0.1401098901098901,0.03888888888888889,0.20534383570353953,0.0,0.0,10.267191785176976,2,13.841,100.475
120108,Bang Krang,Mueang Nonthaburi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,13.835,100.438
120109,Sai Ma,Mueang Nonthaburi District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.87,100.472
120110,Bang Rak Noi,Mueang Nonthaburi District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.859,100.464
120201,Wat Chalo,Bang Kruai District,Nonthaburi,Central,0.0,0.1401098901098901,0.03333333333333333,0.2017837018704647,0.0,0.0,10.089185093523236,2,13.802,100.476
120202,Bang Kruai,Bang Kruai District,Nonthaburi,Central,0.0,0.1401098901098901,0.03333333333333333,0.2017837018704647,0.0,0.0,10.089185093523236,2,13.809,100.499
120203,Bang Si Thong,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,13.818,100.479
120204,Bang Khanun,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.811,100.453
120205,Bang Khun Kong,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.821,100.444
120206,Bang Khu Wiang,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.822,100.417
120207,Mahasawat,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.044444444444444446,0.2971890295345125,54.0,0.1381535296709038,16.912337147208792,3,13.806,100.434
120208,Plai Bang,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.814,100.402
120209,Sala Klang,Bang Kruai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.81,100.358
120301,Bang Muang,Bang Yai District,Nonthaburi,Central,2.0,0.4258241758241758,0.06111111111111111,0.31113018881576865,54.0,0.1381535296709038,17.70569612939209,3,13.838,100.406
120302,Bang Mae Nang,Bang Yai District,Nonthaburi,Central,2.0,0.4258241758241758,0.06111111111111111,0.31113018881576865,54.0,0.1381535296709038,17.70569612939209,3,13.868,100.381
120303,Bang Len,Bang Yai District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,13.854,100.434
120304,Sao Thong Hin,Bang Yai District,Nonthaburi,Central,3.0,0.5686813186813187,0.05555555555555555,0.3585810430655278,54.0,0.1381535296709038,20.406013991905244,3,13.875,100.404
120305,Bang Yai,Bang Yai District,Nonthaburi,Central,2.0,0.4258241758241758,0.06111111111111111,0.31113018881576865,54.0,0.1381535296709038,17.70569612939209,3,13.837,100.375
120306,Ban Mai,Bang Yai District,Nonthaburi,Central,2.0,0.4258241758241758,0.06111111111111111,0.31113018881576865,54.0,0.1381535296709038,17.70569612939209,3,13.861,100.333
120401,Sano Loi,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.914,100.422
120402,Bang Bua Thong,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.027777777777777776,0.2836153608794348,54.0,0.1381535296709038,16.13989120269079,3,13.944,100.39
120403,Bang Rak Yai,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.03888888888888889,0.29262290417398756,54.0,0.1381535296709038,16.65248956240873,3,13.878,100.438
120404,Bang Khu Rat,Bang Bua Thong District,Nonthaburi,Central,1.0,0.28296703296703296,0.05,0.25463701227142643,54.0,0.1381535296709038,14.490800715078862,2,13.907,100.351
120405,Lahan,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.027777777777777776,0.2836153608794348,54.0,0.1381535296709038,16.13989120269079,3,13.964,100.401
120406,Lam Pho,Bang Bua Thong District,Nonthaburi,Central,1.0,0.28296703296703296,0.027777777777777776,0.23832756178086636,54.0,0.1381535296709038,13.562667782937671,2,13.97,100.416
120407,Phimonrat,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.044444444444444446,0.2971890295345125,54.0,0.1381535296709038,16.912337147208792,3,13.934,100.366
120408,Bang Rak Phatthana,Bang Bua Thong District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,13.894,100.41
120501,Sai Noi,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,13.976,100.344
120502,Rat Niyom,Sai Noi District,Nonthaburi,Central,0.0,0.1401098901098901,0.03333333333333333,0.2017837018704647,0.0,0.0,10.089185093523236,2,14.088,100.329
120503,Nong Phrao Ngai,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.06111111111111111,0.31113018881576865,54.0,0.1381535296709038,17.70569612939209,3,13.906,100.322
120504,Sai Yai,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,14.085,100.292
120505,Khun Si,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,14.005,100.287
120506,Khlong Khwang,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05555555555555555,0.30644326157878804,54.0,0.1381535296709038,17.438973990488083,3,14.004,100.306
120507,Thawi Watthana,Sai Noi District,Nonthaburi,Central,2.0,0.4258241758241758,0.05,0.30179600696323394,54.0,0.1381535296709038,17.17450952828947,3,13.942,100.312
120601,Pak Kret,Pak Kret District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.912,100.506
120602,Bang Talat,Pak Kret District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.896,100.521
120603,Ban Mai,Pak Kret District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.93,100.546
120604,Bang Phut,Pak Kret District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.927,100.516
120605,Bang Tanai,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.931,100.492
120606,Khlong Phra Udom,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.93,100.479
120607,Tha It,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.894,100.48
120608,Ko Kret,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.91,100.472
120609,Om Kret,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03888888888888889,0.29262290417398756,54.0,0.1381535296709038,16.65248956240873,3,13.909,100.453
120610,Khlong Khoi,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.959,100.45
120611,Bang Phlap,Pak Kret District,Nonthaburi,Central,2.0,0.4258241758241758,0.03333333333333333,0.2880981760918197,54.0,0.1381535296709038,16.394997800532707,3,13.929,100.458
120612,Khlong Kluea,Pak Kret District,Nonthaburi,Central,0.0,0.1401098901098901,0.0,0.181392626922934,0.0,0.0,9.0696313461467,2,13.902,100.55
130101,Bang Prok,Mueang Pathum Thani District,Pathum Thani,Central,1.0,0.2420634920634921,0.016666666666666666,0.1292515212485851,54.0,0.1381535296709038,7.355403756220547,2,14.012,100.528
130102,Ban Mai,Mueang Pathum Thani District,Pathum Thani,Central,2.0,0.38492063492063494,0.027777777777777776,0.16404946301159135,54.0,0.1381535296709038,9.335673768362954,2,13.963,100.553
130103,Ban Klang,Mueang Pathum Thani District,Pathum Thani,Central,3.0,0.5277777777777778,0.011111111111111112,0.18861911427693287,7.0,0.049740955687051336,9.900060464095633,2,14.001,100.558
130104,Ban Chang,Mueang Pathum Thani District,Pathum Thani,Central,2.0,0.38492063492063494,0.022222222222222223,0.16106016168877918,54.0,0.1381535296709038,9.165559575772525,2,14.029,100.507
130105,Ban Krachaeng,Mueang Pathum Thani District,Pathum Thani,Central,2.0,0.38492063492063494,0.005555555555555556,0.15235614422473637,54.0,0.1381535296709038,8.670234165821649,2,14.031,100.552
130106,Bang Khayaeng,Mueang Pathum Thani District,Pathum Thani,Central,2.0,0.38492063492063494,0.027777777777777776,0.16404946301159135,54.0,0.1381535296709038,9.335673768362954,2,13.967,100.523
130107,Bang Khu Wat,Mueang Pathum Thani District,Pathum Thani,Central,2.0,0.38492063492063494,0.03333333333333333,0.16708319645638997,54.0,0.1381535296709038,9.508316489776865,2,13.963,100.495
